Año;Mes;Producto;Datos;Total
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;1415
;;;Suma de Toneladas;1059.03
;;;Suma de ValorFOB;346185
;;PETROLEO;Suma de M3;140969
;;;Suma de Toneladas;41263
;;;Suma de ValorFOB;27458210.25
2001;1;ADITIVOS PARA COMBUSTIBLES;Suma de M3;4942
;;;Suma de Toneladas;3665
;;;Suma de ValorFOB;1608173
;;AERONAFTAS;Suma de M3;479
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;206810
;;AGUARRAS;Suma de M3;458.3
;;;Suma de Toneladas;358
;;;Suma de ValorFOB;213671
;;ASFALTOS;Suma de M3;0
;;;Suma de Toneladas;936
;;;Suma de ValorFOB;153690
;;BASES LUBRICANTES;Suma de M3;160
;;;Suma de Toneladas;134
;;;Suma de ValorFOB;166754
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;44050
;;;Suma de ValorFOB;1492846
;;COQUE;Suma de M3;0
;;;Suma de Toneladas;58
;;;Suma de ValorFOB;19490
;;CORTES DE GAS OIL;Suma de M3;5002.96
;;;Suma de Toneladas;4260.02
;;;Suma de ValorFOB;1383440.57
;;DILUYENTES;Suma de M3;4379
;;;Suma de Toneladas;3899
;;;Suma de ValorFOB;812323
;;GAS OIL;Suma de M3;16756.2
;;;Suma de Toneladas;1105.2
;;;Suma de ValorFOB;4059938.6
;;GRASAS;Suma de M3;0
;;;Suma de Toneladas;1
;;;Suma de ValorFOB;981
;;HEXANO;Suma de M3;90
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;33750
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;187
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;157336
;;METIL TERBUTIL ETER (MTBE);Suma de M3;0
;;;Suma de Toneladas;807.2
;;;Suma de ValorFOB;322879.2
;;NAFTA SUPER >93 RON;Suma de M3;6388
;;;Suma de Toneladas;5038.8
;;;Suma de ValorFOB;1587959
;;NAFTA ULTRA >97 RON;Suma de M3;130
;;;Suma de Toneladas;98.9
;;;Suma de ValorFOB;33603.39
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;3071.92
;;;Suma de Toneladas;2307.39
;;;Suma de ValorFOB;712673.4
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;97.3
;;;Suma de Toneladas;70.5
;;;Suma de ValorFOB;55274
;;PETROLEO;Suma de M3;120975
;;;Suma de Toneladas;1004
;;;Suma de ValorFOB;17556497.4
;;TOLUENO;Suma de M3;446
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1.53
;;XILENO;Suma de M3;331
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;0.37
;2;ADITIVOS PARA COMBUSTIBLES;Suma de M3;5758
;;;Suma de Toneladas;4196
;;;Suma de ValorFOB;2012055
;;AEROKEROSENE;Suma de M3;2545.19
;;;Suma de Toneladas;2020.37
;;;Suma de ValorFOB;556785.76
;;AERONAFTAS;Suma de M3;527
;;;Suma de Toneladas;109
;;;Suma de ValorFOB;261479
;;AGUARRAS;Suma de M3;45.9
;;;Suma de Toneladas;35
;;;Suma de ValorFOB;30828
;;BASES LUBRICANTES;Suma de M3;188
;;;Suma de Toneladas;158
;;;Suma de ValorFOB;216396
;;BENZENO;Suma de M3;1811
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;661472
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;126931
;;;Suma de ValorFOB;4669642
;;CONCENTRADO AROMATICO;Suma de M3;543
;;;Suma de Toneladas;514
;;;Suma de ValorFOB;255691
;;COQUE;Suma de M3;0
;;;Suma de Toneladas;25
;;;Suma de ValorFOB;9225
;;CORTES DE GAS OIL;Suma de M3;3958.27
;;;Suma de Toneladas;3378.53
;;;Suma de ValorFOB;869572.58
;;DILUYENTES;Suma de M3;27
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;10626
;;GAS OIL;Suma de M3;41095.2
;;;Suma de Toneladas;1164.06
;;;Suma de ValorFOB;8639646.5
;;GRASAS;Suma de M3;0
;;;Suma de Toneladas;1
;;;Suma de ValorFOB;627
;;HULLA BITUMINOSA TERMICA;Suma de M3;0
;;;Suma de Toneladas;17
;;;Suma de ValorFOB;42926
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;25
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;15386
;;METIL TERBUTIL ETER (MTBE);Suma de M3;0
;;;Suma de Toneladas;2843.19
;;;Suma de ValorFOB;1342448.18
;;NAFTA SUPER >93 RON;Suma de M3;8313.9
;;;Suma de Toneladas;6490.39
;;;Suma de ValorFOB;2080973.24
;;NAFTA ULTRA >97 RON;Suma de M3;105
;;;Suma de Toneladas;79.42
;;;Suma de ValorFOB;31620.18
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;1878.11
;;;Suma de Toneladas;1424.14
;;;Suma de ValorFOB;432138.47
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;113.5
;;;Suma de Toneladas;82.2
;;;Suma de ValorFOB;65814
;;PETROLEO;Suma de M3;54726
;;;Suma de Toneladas;53465
;;;Suma de ValorFOB;11764492
;3;AEROKEROSENE;Suma de M3;4776
;;;Suma de Toneladas;3989
;;;Suma de ValorFOB;440621.96
;;AERONAFTAS;Suma de M3;3054
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;991188
;;BASES LUBRICANTES;Suma de M3;91
;;;Suma de Toneladas;77
;;;Suma de ValorFOB;91972
;;BENZENO;Suma de M3;4070
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1123270
;;BUTANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;0
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;36524
;;;Suma de ValorFOB;1227786
;;CONCENTRADO AROMATICO;Suma de M3;2348
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;632771
;;CORTES DE GAS OIL;Suma de M3;4800
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1047691
;;FUEL OIL, AZUFRE <1%;Suma de M3;0
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;0
;;GAS OIL;Suma de M3;50362.876
;;;Suma de Toneladas;37773.71
;;;Suma de ValorFOB;10724186.43
;;GRASAS;Suma de M3;0
;;;Suma de Toneladas;1
;;;Suma de ValorFOB;863
;;KEROSENE;Suma de M3;2367
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;556996
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;39
;;;Suma de Toneladas;2993.6
;;;Suma de ValorFOB;1125220
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;45
;;;Suma de Toneladas;40
;;;Suma de ValorFOB;69326
;;METIL TERBUTIL ETER (MTBE);Suma de M3;1946
;;;Suma de Toneladas;2348
;;;Suma de ValorFOB;1112475.04
;;NAFTA COMUN >83 RON;Suma de M3;2501
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;503656
;;NAFTA SUPER >93 RON;Suma de M3;537
;;;Suma de Toneladas;333
;;;Suma de ValorFOB;134094.24
;;NAFTA ULTRA >97 RON;Suma de M3;172
;;;Suma de Toneladas;131
;;;Suma de ValorFOB;45172.45
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;5572
;;;Suma de Toneladas;2362
;;;Suma de ValorFOB;1061125.93
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;490.1
;;;Suma de Toneladas;357.7
;;;Suma de ValorFOB;292975
;;PETROLEO;Suma de M3;124096
;;;Suma de Toneladas;110286
;;;Suma de ValorFOB;18947651
;;PETROLEO CUENCA MARINA (TIERRA DEL FUEGO);Suma de M3;0
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;0
;;TOLUENO;Suma de M3;94
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;39790
;4;AEROKEROSENE;Suma de M3;9480
;;;Suma de Toneladas;5579
;;;Suma de ValorFOB;1916167.9
;;AERONAFTAS;Suma de M3;186
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;77062
;;BASES LUBRICANTES;Suma de M3;22
;;;Suma de Toneladas;20
;;;Suma de ValorFOB;21448
;;BENZENO;Suma de M3;3407
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;915681
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;87208
;;;Suma de ValorFOB;3100739
;;CORTES DE GAS OIL;Suma de M3;8417.549
;;;Suma de Toneladas;7142.676
;;;Suma de ValorFOB;1706059.89
;;GAS OIL;Suma de M3;13679.2
;;;Suma de Toneladas;3724.7
;;;Suma de ValorFOB;2860160.61
;;GRASAS;Suma de M3;0
;;;Suma de Toneladas;27
;;;Suma de ValorFOB;17272
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;9944
;;;Suma de Toneladas;8764
;;;Suma de ValorFOB;2860475
;;METIL TERBUTIL ETER (MTBE);Suma de M3;4653.595
;;;Suma de Toneladas;4182.39
;;;Suma de ValorFOB;2162511.74
;;NAFTA SUPER >93 RON;Suma de M3;7521.1
;;;Suma de Toneladas;5919.1
;;;Suma de ValorFOB;2140134
;;NAFTA ULTRA >97 RON;Suma de M3;118.5
;;;Suma de Toneladas;90.1
;;;Suma de ValorFOB;37604
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;5808.475
;;;Suma de Toneladas;489196.067
;;;Suma de ValorFOB;1562568.35
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;465.3
;;;Suma de Toneladas;361.4
;;;Suma de ValorFOB;253525
;;PETROLEO;Suma de M3;156235
;;;Suma de Toneladas;135824
;;;Suma de ValorFOB;24518804
;;TOLUENO;Suma de M3;0
;;;Suma de Toneladas;54
;;;Suma de ValorFOB;32004
;5;AEROKEROSENE;Suma de M3;3479
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;804971
;;AERONAFTAS;Suma de M3;187
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;77493
;;BASES LUBRICANTES;Suma de M3;161
;;;Suma de Toneladas;133
;;;Suma de ValorFOB;165025
;;BENZENO;Suma de M3;3451
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;931425
;;CONCENTRADO AROMATICO;Suma de M3;398
;;;Suma de Toneladas;359.28
;;;Suma de ValorFOB;104939.3
;;CORTES DE GAS OIL;Suma de M3;15637.45
;;;Suma de Toneladas;13191.64
;;;Suma de ValorFOB;2930932.89
;;GAS OIL;Suma de M3;27241
;;;Suma de Toneladas;3811
;;;Suma de ValorFOB;5576551
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;7250
;;;Suma de ValorFOB;2066361
;;GRASAS;Suma de M3;0
;;;Suma de Toneladas;2
;;;Suma de ValorFOB;1362
;;KEROSENE;Suma de M3;3164
;;;Suma de Toneladas;160.7
;;;Suma de ValorFOB;731368.74
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;13944
;;;Suma de Toneladas;7
;;;Suma de ValorFOB;4144072.48
;;METIL TERBUTIL ETER (MTBE);Suma de M3;0
;;;Suma de Toneladas;599.64
;;;Suma de ValorFOB;319009.01
;;NAFTA COMUN >83 RON;Suma de M3;975
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;235191
;;NAFTA SUPER >93 RON;Suma de M3;3197
;;;Suma de Toneladas;329
;;;Suma de ValorFOB;825121
;;NAFTA ULTRA >97 RON;Suma de M3;6619
;;;Suma de Toneladas;5124
;;;Suma de ValorFOB;1826731
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;2555.23
;;;Suma de Toneladas;1939.8
;;;Suma de ValorFOB;611667.69
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;115
;;;Suma de Toneladas;83
;;;Suma de ValorFOB;66965
;;PETROLEO;Suma de M3;232342
;;;Suma de Toneladas;211387
;;;Suma de ValorFOB;35586921
;;TOLUENO;Suma de M3;62
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;31910
;6;ADITIVOS PARA COMBUSTIBLES;Suma de M3;3218
;;;Suma de Toneladas;2283
;;;Suma de ValorFOB;1212655
;;AEROKEROSENE;Suma de M3;3490
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;814077
;;BASES LUBRICANTES;Suma de M3;139
;;;Suma de Toneladas;117
;;;Suma de ValorFOB;142122
;;BENZENO;Suma de M3;3405
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;958122
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;129518
;;;Suma de ValorFOB;5004075
;;CORTES DE GAS OIL;Suma de M3;8502.8
;;;Suma de Toneladas;7189.45
;;;Suma de ValorFOB;1715257.19
;;FUEL OIL, AZUFRE <1%;Suma de M3;0
;;;Suma de Toneladas;14167
;;;Suma de ValorFOB;1869600
;;GAS OIL;Suma de M3;51531
;;;Suma de Toneladas;6533
;;;Suma de ValorFOB;11385706
;;GRASAS;Suma de M3;0
;;;Suma de Toneladas;5
;;;Suma de ValorFOB;4678
;;KEROSENE;Suma de M3;5308.08
;;;Suma de Toneladas;2262.91
;;;Suma de ValorFOB;1126013.42
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;92
;;;Suma de Toneladas;69
;;;Suma de ValorFOB;120823
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;1
;;;Suma de Toneladas;1
;;;Suma de ValorFOB;3889
;;METIL TERBUTIL ETER (MTBE);Suma de M3;0
;;;Suma de Toneladas;400
;;;Suma de ValorFOB;207000
;;NAFTA SUPER >93 RON;Suma de M3;510
;;;Suma de Toneladas;244
;;;Suma de ValorFOB;134753
;;NAFTA ULTRA >97 RON;Suma de M3;60
;;;Suma de Toneladas;46
;;;Suma de ValorFOB;17001
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;991
;;;Suma de Toneladas;812
;;;Suma de ValorFOB;485510
;;PETROLEO;Suma de M3;198519
;;;Suma de Toneladas;173216
;;;Suma de ValorFOB;30602582
;;TOLUENO;Suma de M3;183
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;96524
;7;ADITIVOS LUBRICANTES;Suma de M3;322
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;738000
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;206
;;;Suma de Toneladas;
;;;Suma de ValorFOB;115000
;;AERONAFTAS;Suma de M3;3075
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;936339
;;BASES LUBRICANTES;Suma de M3;1622.5
;;;Suma de Toneladas;1257
;;;Suma de ValorFOB;856892
;;BENZENO;Suma de M3;4322
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;870114
;;CONCENTRADO AROMATICO;Suma de M3;1110.45
;;;Suma de Toneladas;1002.41
;;;Suma de ValorFOB;292790.4
;;CORTES DE GAS OIL;Suma de M3;8415.29
;;;Suma de Toneladas;7124.36
;;;Suma de ValorFOB;1668805.59
;;GAS OIL;Suma de M3;42292.6
;;;Suma de Toneladas;6132.6
;;;Suma de ValorFOB;8932464.85
;;GRASAS;Suma de M3;0
;;;Suma de Toneladas;28
;;;Suma de ValorFOB;15002
;;KEROSENE;Suma de M3;1388.36
;;;Suma de Toneladas;1100.27
;;;Suma de ValorFOB;309685.12
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;177
;;;Suma de Toneladas;6
;;;Suma de ValorFOB;126385
;;METIL TERBUTIL ETER (MTBE);Suma de M3;4689
;;;Suma de Toneladas;3499
;;;Suma de ValorFOB;1159711
;;NAFTA SUPER >93 RON;Suma de M3;4304
;;;Suma de Toneladas;274
;;;Suma de ValorFOB;826495.98
;;NAFTA ULTRA >97 RON;Suma de M3;7168
;;;Suma de Toneladas;5650
;;;Suma de ValorFOB;1430376.56
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;2694.84
;;;Suma de Toneladas;1985.29
;;;Suma de ValorFOB;690011.27
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;154.6
;;;Suma de Toneladas;113.5
;;;Suma de ValorFOB;106783
;;PARAFINAS;Suma de M3;0
;;;Suma de Toneladas;19
;;;Suma de ValorFOB;12117
;;PETROLEO;Suma de M3;323079
;;;Suma de Toneladas;153054
;;;Suma de ValorFOB;52182350.59
;8;ADITIVOS LUBRICANTES;Suma de M3;152
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;376711.63
;;AEROKEROSENE;Suma de M3;4198
;;;Suma de Toneladas;3384
;;;Suma de ValorFOB;850681
;;AERONAFTAS;Suma de M3;74
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;0
;;BASES LUBRICANTES;Suma de M3;227.52
;;;Suma de Toneladas;139
;;;Suma de ValorFOB;214957.85
;;BENZENO;Suma de M3;6032
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1117775
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;157122
;;;Suma de ValorFOB;6463956
;;CORTES DE GAS OIL;Suma de M3;6370.13
;;;Suma de Toneladas;5350.91
;;;Suma de ValorFOB;1138816
;;GAS OIL;Suma de M3;83046.58
;;;Suma de Toneladas;46377.462
;;;Suma de ValorFOB;16643603.82
;;GRASAS;Suma de M3;0
;;;Suma de Toneladas;1
;;;Suma de ValorFOB;460
;;HULLA BITUMINOSA TERMICA;Suma de M3;0
;;;Suma de Toneladas;172112
;;;Suma de ValorFOB;7323613
;;KEROSENE;Suma de M3;2315.93
;;;Suma de Toneladas;1850.7
;;;Suma de ValorFOB;535365.58
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;981.05
;;;Suma de Toneladas;33
;;;Suma de ValorFOB;969180.89
;;METIL TERBUTIL ETER (MTBE);Suma de M3;1643
;;;Suma de Toneladas;1223
;;;Suma de ValorFOB;412099
;;NAFTA COMUN >83 RON;Suma de M3;700
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;134505
;;NAFTA SUPER >93 RON;Suma de M3;1326.1
;;;Suma de Toneladas;586.403
;;;Suma de ValorFOB;333287.54
;;NAFTA ULTRA >97 RON;Suma de M3;209.5
;;;Suma de Toneladas;156.82
;;;Suma de ValorFOB;62119.25
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;2616.89
;;;Suma de Toneladas;1918.61
;;;Suma de ValorFOB;524388.36
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1167.7
;;;Suma de Toneladas;891.8
;;;Suma de ValorFOB;551261
;;PETROLEO;Suma de M3;212174.748
;;;Suma de Toneladas;699
;;;Suma de ValorFOB;37811597
;;TOLUENO;Suma de M3;180
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;70785
;9;ADITIVOS LUBRICANTES;Suma de M3;80
;;;Suma de Toneladas;
;;;Suma de ValorFOB;20872
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;3965
;;;Suma de Toneladas;2959
;;;Suma de ValorFOB;1113035
;;BASES LUBRICANTES;Suma de M3;14170
;;;Suma de Toneladas;11363
;;;Suma de ValorFOB;3899952
;;CARBON MINERAL;Suma de M3;0
;;;Suma de Toneladas;43956
;;;Suma de ValorFOB;1415623
;;CORTES DE GAS OIL;Suma de M3;8385
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1640863
;;GAS OIL;Suma de M3;24864
;;;Suma de Toneladas;1035
;;;Suma de ValorFOB;4886505
;;GRASAS;Suma de M3;0
;;;Suma de Toneladas;9
;;;Suma de ValorFOB;6357
;;HULLA BITUMINOSA TERMICA;Suma de M3;0
;;;Suma de Toneladas;30
;;;Suma de ValorFOB;73143
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;108
;;;Suma de Toneladas;39
;;;Suma de ValorFOB;83417
;;NAFTA COMUN >83 RON;Suma de M3;998
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;206235
;;NAFTA SUPER >93 RON;Suma de M3;3181
;;;Suma de Toneladas;440
;;;Suma de ValorFOB;664486
;;NAFTA ULTRA >97 RON;Suma de M3;131
;;;Suma de Toneladas;100
;;;Suma de ValorFOB;31725
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;363
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;71106
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;509.1
;;;Suma de Toneladas;368.2
;;;Suma de ValorFOB;321230
;;PETROLEO;Suma de M3;124327
;;;Suma de Toneladas;110902
;;;Suma de ValorFOB;20190808
;;XILENO;Suma de M3;1285
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;72293
;10;AEROKEROSENE;Suma de M3;8017
;;;Suma de Toneladas;6427
;;;Suma de ValorFOB;1389564
;;AERONAFTAS;Suma de M3;37
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;15540
;;BASES LUBRICANTES;Suma de M3;24821
;;;Suma de Toneladas;65
;;;Suma de ValorFOB;633310
;;BENZENO;Suma de M3;3476
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;815480
;;CORTES DE GAS OIL;Suma de M3;13519.64
;;;Suma de Toneladas;11366.45
;;;Suma de ValorFOB;2421999.84
;;GAS OIL;Suma de M3;16164
;;;Suma de Toneladas;1269
;;;Suma de ValorFOB;3092163
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;38
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;32746
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;1
;;;Suma de Toneladas;1
;;;Suma de ValorFOB;885
;;METIL TERBUTIL ETER (MTBE);Suma de M3;943
;;;Suma de Toneladas;1303.39
;;;Suma de ValorFOB;372808.23
;;NAFTA COMUN >83 RON;Suma de M3;1392
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;276680
;;NAFTA SUPER >93 RON;Suma de M3;8940
;;;Suma de Toneladas;4913
;;;Suma de ValorFOB;1641913
;;NAFTA ULTRA >97 RON;Suma de M3;111
;;;Suma de Toneladas;85
;;;Suma de ValorFOB;20143
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;2327.64
;;;Suma de Toneladas;1747.55
;;;Suma de ValorFOB;408375.95
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1349
;;;Suma de Toneladas;1050
;;;Suma de ValorFOB;623695
;;PETROLEO;Suma de M3;751
;;;Suma de Toneladas;643
;;;Suma de ValorFOB;91462
;11;AEROKEROSENE;Suma de M3;10645
;;;Suma de Toneladas;8684
;;;Suma de ValorFOB;1975992
;;AERONAFTAS;Suma de M3;74
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;31080
;;BENZENO;Suma de M3;3362
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;710950
;;CONCENTRADO AROMATICO;Suma de M3;1496
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;217425
;;CORTES DE GAS OIL;Suma de M3;11381
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1948251
;;DIESEL OIL;Suma de M3;1870
;;;Suma de Toneladas;1870
;;;Suma de ValorFOB;339705
;;GAS OIL;Suma de M3;35583
;;;Suma de Toneladas;6871
;;;Suma de ValorFOB;5567033
;;GRASAS;Suma de M3;0
;;;Suma de Toneladas;1.3
;;;Suma de ValorFOB;887
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;202
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;197928
;;METIL TERBUTIL ETER (MTBE);Suma de M3;6602
;;;Suma de Toneladas;5652
;;;Suma de ValorFOB;1558005
;;NAFTA COMUN >83 RON;Suma de M3;702
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;103246
;;NAFTA SUPER >93 RON;Suma de M3;1517
;;;Suma de Toneladas;598
;;;Suma de ValorFOB;283441
;;NAFTA ULTRA >97 RON;Suma de M3;7148
;;;Suma de Toneladas;5637
;;;Suma de ValorFOB;1106285
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;2318
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;422616
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;186
;;;Suma de Toneladas;134
;;;Suma de ValorFOB;121869
;;PETROLEO;Suma de M3;58049
;;;Suma de Toneladas;50531
;;;Suma de ValorFOB;6002740
;;XILENO;Suma de M3;1003
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;253605
;12;AERONAFTAS;Suma de M3;2741
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;685242
;;CONCENTRADO AROMATICO;Suma de M3;1908.37
;;;Suma de Toneladas;1559.25
;;;Suma de ValorFOB;275038.31
;;CORTES DE GAS OIL;Suma de M3;11282.81
;;;Suma de Toneladas;9505.24
;;;Suma de ValorFOB;1969406.08
;;GAS OIL;Suma de M3;45552
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;7154791
;;GRASAS;Suma de M3;0
;;;Suma de Toneladas;1
;;;Suma de ValorFOB;1042
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;242
;;;Suma de Toneladas;68
;;;Suma de ValorFOB;238655
;;METIL TERBUTIL ETER (MTBE);Suma de M3;1619
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;337704
;;NAFTA COMUN >83 RON;Suma de M3;8
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1342
;;NAFTA SUPER >93 RON;Suma de M3;1586
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;258394
;;NAFTA ULTRA >97 RON;Suma de M3;125
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;26632
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;1770.3
;;;Suma de Toneladas;1333.53
;;;Suma de ValorFOB;306529.68
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;302
;;;Suma de Toneladas;240
;;;Suma de ValorFOB;164495
;;PETROLEO;Suma de M3;799
;;;Suma de Toneladas;615
;;;Suma de ValorFOB;83141
2002;1;CONCENTRADO AROMATICO;Suma de M3;1973.15
;;;Suma de Toneladas;1657.82
;;;Suma de ValorFOB;299380.49
;;CORTES DE GAS OIL;Suma de M3;650
;;;Suma de Toneladas;540.28
;;;Suma de ValorFOB;104302.27
;;GAS NATURAL;Suma de M3;4360000
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;159298
;;GAS OIL;Suma de M3;1421
;;;Suma de Toneladas;111
;;;Suma de ValorFOB;283976
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;260.376
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;190259
;;METIL TERBUTIL ETER (MTBE);Suma de M3;5481
;;;Suma de Toneladas;4710.44
;;;Suma de ValorFOB;1442141.69
;;NAFTA SUPER >93 RON;Suma de M3;357
;;;Suma de Toneladas;12
;;;Suma de ValorFOB;72273
;;NAFTA SUPER CON PLOMO;Suma de M3;134
;;;Suma de Toneladas;99
;;;Suma de ValorFOB;28224
;;NAFTA ULTRA >97 RON;Suma de M3;97
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;21496
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;1888.25
;;;Suma de Toneladas;1431.71
;;;Suma de ValorFOB;318648.95
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;968
;;;Suma de Toneladas;390
;;;Suma de ValorFOB;586745
;;PETROLEO;Suma de M3;724
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;94519
;;TOLUENO;Suma de M3;501.99
;;;Suma de Toneladas;434.72
;;;Suma de ValorFOB;69791.72
;2;ADITIVOS LUBRICANTES;Suma de M3;286
;;;Suma de Toneladas;243
;;;Suma de ValorFOB;337879
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;110
;;;Suma de Toneladas;99
;;;Suma de ValorFOB;163080
