anio,variable,codigo_variable,unidad,valor,fuente
1966.0,ipc_18,ipc_18,index,1.0079813454820178e-13,INDEC/BCRA
1967.0,ipc_18,ipc_18,index,1.3025205846797314e-13,INDEC/BCRA
1968.0,ipc_18,ipc_18,index,1.5138801888129654e-13,INDEC/BCRA
1969.0,ipc_18,ipc_18,index,1.628603899071168e-13,INDEC/BCRA
1970.0,ipc_18,ipc_18,index,1.8497467484586207e-13,INDEC/BCRA
1971.0,ipc_18,ipc_18,index,2.4920328507948234e-13,INDEC/BCRA
1972.0,ipc_18,ipc_18,index,3.9487473682167976e-13,INDEC/BCRA
1973.0,ipc_18,ipc_18,index,6.329973698102805e-13,INDEC/BCRA
1974.0,ipc_18,ipc_18,index,7.862865874627233e-13,INDEC/BCRA
1975.0,ipc_18,ipc_18,index,2.223562701279655e-12,INDEC/BCRA
1976.0,ipc_18,ipc_18,index,1.2096449331635978e-11,INDEC/BCRA
1977.0,ipc_18,ipc_18,index,3.339003770379513e-11,INDEC/BCRA
1978.0,ipc_18,ipc_18,index,9.199250042399375e-11,INDEC/BCRA
1979.0,ipc_18,ipc_18,index,2.387307052955516e-10,INDEC/BCRA
1980.0,ipc_18,ipc_18,index,4.792857572202128e-10,INDEC/BCRA
1981.0,ipc_18,ipc_18,index,9.800301889961748e-10,INDEC/BCRA
1982.0,ipc_18,ipc_18,index,2.594910954518834e-09,INDEC/BCRA
1983.0,ipc_18,ipc_18,index,1.1516202688432593e-08,INDEC/BCRA
1984.0,ipc_18,ipc_18,index,8.369211238631533e-08,INDEC/BCRA
1985.0,ipc_18,ipc_18,index,6.46255499258871e-07,INDEC/BCRA
1986.0,ipc_18,ipc_18,index,1.2284685196323461e-06,INDEC/BCRA
1987.0,ipc_18,ipc_18,index,2.8418722323829473e-06,INDEC/BCRA
1988.0,ipc_18,ipc_18,index,1.258818630324046e-05,INDEC/BCRA
1989.0,ipc_18,ipc_18,index,0.00040023567634823987,INDEC/BCRA
1990.0,ipc_18,ipc_18,index,0.009661539997048748,INDEC/BCRA
1991.0,ipc_18,ipc_18,index,0.026247668767528796,INDEC/BCRA
1992.0,ipc_18,ipc_18,index,0.0327833305762449,INDEC/BCRA
1993.0,ipc_18,ipc_18,index,0.03626214168808563,INDEC/BCRA
1994.0,ipc_18,ipc_18,index,0.037776920106575566,INDEC/BCRA
1995.0,ipc_18,ipc_18,index,0.039052308966680535,INDEC/BCRA
1996.0,ipc_18,ipc_18,index,0.03911310646925639,INDEC/BCRA
1997.0,ipc_18,ipc_18,index,0.03931985818757383,INDEC/BCRA
1998.0,ipc_18,ipc_18,index,0.03968343691624254,INDEC/BCRA
1999.0,ipc_18,ipc_18,index,0.03922045302242034,INDEC/BCRA
2000.0,ipc_18,ipc_18,index,0.03885231180582565,INDEC/BCRA
2001.0,ipc_18,ipc_18,index,0.038438393302769644,INDEC/BCRA
2002.0,ipc_18,ipc_18,index,0.04838182825389189,INDEC/BCRA
2003.0,ipc_18,ipc_18,index,0.05488572451056613,INDEC/BCRA
2004.0,ipc_18,ipc_18,index,0.05730932328517764,INDEC/BCRA
2005.0,ipc_18,ipc_18,index,0.06283489501643001,INDEC/BCRA
2006.0,ipc_18,ipc_18,index,0.0696825181531,INDEC/BCRA
2007.0,ipc_18,ipc_18,index,0.07879872942360158,INDEC/BCRA
2008.0,ipc_18,ipc_18,index,0.09663971229154261,INDEC/BCRA
2009.0,ipc_18,ipc_18,index,0.11098900696862518,INDEC/BCRA
2010.0,ipc_18,ipc_18,index,0.13968073653950458,INDEC/BCRA
2011.0,ipc_18,ipc_18,index,0.172996874682735,INDEC/BCRA
2012.0,ipc_18,ipc_18,index,0.2138958172700075,INDEC/BCRA
2013.0,ipc_18,ipc_18,index,0.26930686005767707,INDEC/BCRA
2014.0,ipc_18,ipc_18,index,0.38426265104099494,INDEC/BCRA
2015.0,ipc_18,ipc_18,index,0.48635406176914725,INDEC/BCRA
2016.0,ipc_18,ipc_18,index,0.6757814893778542,INDEC/BCRA
2017.0,ipc_18,ipc_18,index,0.834016110429706,INDEC/BCRA
2018.0,ipc_18,ipc_18,index,1.0,INDEC/BCRA
2019.0,ipc_18,ipc_18,index,1.5368687098527567,INDEC/BCRA
2020.0,ipc_18,ipc_18,index,2.181855633709362,INDEC/BCRA
2021.0,ipc_18,ipc_18,index,3.236371359384806,INDEC/BCRA
2022.0,ipc_18,ipc_18,index,5.577043505311,INDEC/BCRA
2023.0,ipc_18,ipc_18,index,13.011665181064144,INDEC/BCRA
2024.0,ipc_18,ipc_18,index,41.59661847216152,INDEC/BCRA
1962.0,ipc_70,ipc_70,index,0.20884940036779073,INDEC/BCRA
1963.0,ipc_70,ipc_70,index,0.2630981201999183,INDEC/BCRA
1964.0,ipc_70,ipc_70,index,0.3213594585166005,INDEC/BCRA
1965.0,ipc_70,ipc_70,index,0.41325309019639467,INDEC/BCRA
1966.0,ipc_70,ipc_70,index,0.5449293782091849,INDEC/BCRA
1967.0,ipc_70,ipc_70,index,0.7041615755049233,INDEC/BCRA
1968.0,ipc_70,ipc_70,index,0.818425652092358,INDEC/BCRA
1969.0,ipc_70,ipc_70,index,0.8804469587138191,INDEC/BCRA
1970.0,ipc_70,ipc_70,index,1.0,INDEC/BCRA
1971.0,ipc_70,ipc_70,index,1.3472292100912813,INDEC/BCRA
1972.0,ipc_70,ipc_70,index,2.134750268655565,INDEC/BCRA
1973.0,ipc_70,ipc_70,index,3.4220758616699944,INDEC/BCRA
1974.0,ipc_70,ipc_70,index,4.2507796708815935,INDEC/BCRA
1975.0,ipc_70,ipc_70,index,12.02090341898172,INDEC/BCRA
1976.0,ipc_70,ipc_70,index,65.39516472574343,INDEC/BCRA
1977.0,ipc_70,ipc_70,index,180.51140098837197,INDEC/BCRA
1978.0,ipc_70,ipc_70,index,497.32483920109803,INDEC/BCRA
1979.0,ipc_70,ipc_70,index,1290.6129203604978,INDEC/BCRA
1980.0,ipc_70,ipc_70,index,2591.088523980906,INDEC/BCRA
1981.0,ipc_70,ipc_70,index,5298.185764147585,INDEC/BCRA
1982.0,ipc_70,ipc_70,index,14028.466095054107,INDEC/BCRA
1983.0,ipc_70,ipc_70,index,62258.26696562085,INDEC/BCRA
1984.0,ipc_70,ipc_70,index,452451.73403362004,INDEC/BCRA
1985.0,ipc_70,ipc_70,index,3493751.23809457,INDEC/BCRA
1986.0,ipc_70,ipc_70,index,6641279.5192424,INDEC/BCRA
1987.0,ipc_70,ipc_70,index,15363574.688000167,INDEC/BCRA
1988.0,ipc_70,ipc_70,index,68053566.32593136,INDEC/BCRA
1989.0,ipc_70,ipc_70,index,2163732287.5780325,INDEC/BCRA
1990.0,ipc_70,ipc_70,index,52231690663.0577,INDEC/BCRA
1991.0,ipc_70,ipc_70,index,141898715537.1446,INDEC/BCRA
1992.0,ipc_70,ipc_70,index,177231454000.73276,INDEC/BCRA
1993.0,ipc_70,ipc_70,index,196038412924.91843,INDEC/BCRA
1994.0,ipc_70,ipc_70,index,204227525406.13882,INDEC/BCRA
1995.0,ipc_70,ipc_70,index,211122463111.35574,INDEC/BCRA
1996.0,ipc_70,ipc_70,index,211451143254.33487,INDEC/BCRA
1997.0,ipc_70,ipc_70,index,212568873119.19186,INDEC/BCRA
1998.0,ipc_70,ipc_70,index,214534432615.22385,INDEC/BCRA
1999.0,ipc_70,ipc_70,index,212031474336.16214,INDEC/BCRA
2000.0,ipc_70,ipc_70,index,210041249366.7091,INDEC/BCRA
2001.0,ipc_70,ipc_70,index,207803545727.5438,INDEC/BCRA
2002.0,ipc_70,ipc_70,index,261559201518.8462,INDEC/BCRA
2003.0,ipc_70,ipc_70,index,296720210787.2441,INDEC/BCRA
2004.0,ipc_70,ipc_70,index,309822538317.3834,INDEC/BCRA
2005.0,ipc_70,ipc_70,index,339694582887.03485,INDEC/BCRA
2006.0,ipc_70,ipc_70,index,376713829669.74207,INDEC/BCRA
2007.0,ipc_70,ipc_70,index,425997393909.5389,INDEC/BCRA
2008.0,ipc_70,ipc_70,index,522448342574.85095,INDEC/BCRA
2009.0,ipc_70,ipc_70,index,600022716953.6124,INDEC/BCRA
2010.0,ipc_70,ipc_70,index,755134380724.8177,INDEC/BCRA
2011.0,ipc_70,ipc_70,index,935246269938.8008,INDEC/BCRA
2012.0,ipc_70,ipc_70,index,1156351903028.0505,INDEC/BCRA
2013.0,ipc_70,ipc_70,index,1455912060837.9949,INDEC/BCRA
2014.0,ipc_70,ipc_70,index,2077379789212.7556,INDEC/BCRA
2015.0,ipc_70,ipc_70,index,2629300806580.264,INDEC/BCRA
2016.0,ipc_70,ipc_70,index,3653373035746.5293,INDEC/BCRA
2017.0,ipc_70,ipc_70,index,4508812415130.261,INDEC/BCRA
2018.0,ipc_70,ipc_70,index,5406145467390.561,INDEC/BCRA
2019.0,ipc_70,ipc_70,index,8308535809744.859,INDEC/BCRA
2020.0,ipc_70,ipc_70,index,11795428944678.428,INDEC/BCRA
2021.0,ipc_70,ipc_70,index,17496294355330.797,INDEC/BCRA
2022.0,ipc_70,ipc_70,index,30150308467677.027,INDEC/BCRA
2023.0,ipc_70,ipc_70,index,70342954741813.5,INDEC/BCRA
2024.0,ipc_70,ipc_70,index,224877370412050.5,INDEC/BCRA
1947.0,ipc_us_20,ipc_us_20,index (2020=1),0.08627069967217907,BLS
1948.0,ipc_us_20,ipc_us_20,index (2020=1),0.09288957266740261,BLS
1949.0,ipc_us_20,ipc_us_20,index (2020=1),0.0919785118416982,BLS
1950.0,ipc_us_20,ipc_us_20,index (2020=1),0.09295717788768455,BLS
1951.0,ipc_us_20,ipc_us_20,index (2020=1),0.10033902408323297,BLS
1952.0,ipc_us_20,ipc_us_20,index (2020=1),0.10263116298041154,BLS
1953.0,ipc_us_20,ipc_us_20,index (2020=1),0.10341023266175596,BLS
1954.0,ipc_us_20,ipc_us_20,index (2020=1),0.10378367102140863,BLS
1955.0,ipc_us_20,ipc_us_20,index (2020=1),0.10351646943648474,BLS
1956.0,ipc_us_20,ipc_us_20,index (2020=1),0.10504241583713451,BLS
1957.0,ipc_us_20,ipc_us_20,index (2020=1),0.10860617673485458,BLS
1958.0,ipc_us_20,ipc_us_20,index (2020=1),0.11157114853864877,BLS
1959.0,ipc_us_20,ipc_us_20,index (2020=1),0.11261098121250929,BLS
1960.0,ipc_us_20,ipc_us_20,index (2020=1),0.11429145383094638,BLS
1961.0,ipc_us_20,ipc_us_20,index (2020=1),0.11551478638842934,BLS
1962.0,ipc_us_20,ipc_us_20,index (2020=1),0.11687332938647618,BLS
1963.0,ipc_us_20,ipc_us_20,index (2020=1),0.11834132845545574,BLS
1964.0,ipc_us_20,ipc_us_20,index (2020=1),0.11990590641055232,BLS
1965.0,ipc_us_20,ipc_us_20,index (2020=1),0.121798852578447,BLS
1966.0,ipc_us_20,ipc_us_20,index (2020=1),0.12543987658506073,BLS
1967.0,ipc_us_20,ipc_us_20,index (2020=1),0.12893281296629494,BLS
1968.0,ipc_us_20,ipc_us_20,index (2020=1),0.13440561651292918,BLS
1969.0,ipc_us_20,ipc_us_20,index (2020=1),0.14171341889578784,BLS
1970.0,ipc_us_20,ipc_us_20,index (2020=1),0.1500513960638953,BLS
1971.0,ipc_us_20,ipc_us_20,index (2020=1),0.15639340958558323,BLS
1972.0,ipc_us_20,ipc_us_20,index (2020=1),0.16151209054978818,BLS
1973.0,ipc_us_20,ipc_us_20,index (2020=1),0.17162068063004204,BLS
1974.0,ipc_us_20,ipc_us_20,index (2020=1),0.19051794934694966,BLS
1975.0,ipc_us_20,ipc_us_20,index (2020=1),0.20793434181006215,BLS
1976.0,ipc_us_20,ipc_us_20,index (2020=1),0.2199423166506185,BLS
1977.0,ipc_us_20,ipc_us_20,index (2020=1),0.2341716058718675,BLS
1978.0,ipc_us_20,ipc_us_20,index (2020=1),0.25203869980352633,BLS
1979.0,ipc_us_20,ipc_us_20,index (2020=1),0.2804006993599073,BLS
1980.0,ipc_us_20,ipc_us_20,index (2020=1),0.3182596227178007,BLS
1981.0,ipc_us_20,ipc_us_20,index (2020=1),0.3512896017698403,BLS
1982.0,ipc_us_20,ipc_us_20,index (2020=1),0.3729232722600651,BLS
1983.0,ipc_us_20,ipc_us_20,index (2020=1),0.38470589636634817,BLS
1984.0,ipc_us_20,ipc_us_20,index (2020=1),0.40151062255071923,BLS
1985.0,ipc_us_20,ipc_us_20,index (2020=1),0.4156755258478902,BLS
1986.0,ipc_us_20,ipc_us_20,index (2020=1),0.42375595931968546,BLS
1987.0,ipc_us_20,ipc_us_20,index (2020=1),0.43891884444006624,BLS
1988.0,ipc_us_20,ipc_us_20,index (2020=1),0.4569147102198811,BLS
1989.0,ipc_us_20,ipc_us_20,index (2020=1),0.4788059244064181,BLS
1990.0,ipc_us_20,ipc_us_20,index (2020=1),0.5047534518098722,BLS
1991.0,ipc_us_20,ipc_us_20,index (2020=1),0.5260329997176677,BLS
1992.0,ipc_us_20,ipc_us_20,index (2020=1),0.5420329018510631,BLS
1993.0,ipc_us_20,ipc_us_20,index (2020=1),0.5581293828705756,BLS
1994.0,ipc_us_20,ipc_us_20,index (2020=1),0.5726162157881368,BLS
1995.0,ipc_us_20,ipc_us_20,index (2020=1),0.5886805038456102,BLS
1996.0,ipc_us_20,ipc_us_20,index (2020=1),0.6059681244605666,BLS
1997.0,ipc_us_20,ipc_us_20,index (2020=1),0.6201330277577377,BLS
1998.0,ipc_us_20,ipc_us_20,index (2020=1),0.6297265304453671,BLS
1999.0,ipc_us_20,ipc_us_20,index (2020=1),0.6435373111601088,BLS
2000.0,ipc_us_20,ipc_us_20,index (2020=1),0.6652031746123727,BLS
2001.0,ipc_us_20,ipc_us_20,index (2020=1),0.6839394785190851,BLS
2002.0,ipc_us_20,ipc_us_20,index (2020=1),0.6948528926503146,BLS
2003.0,ipc_us_20,ipc_us_20,index (2020=1),0.710820601821671,BLS
2004.0,ipc_us_20,ipc_us_20,index (2020=1),0.7297822564626566,BLS
2005.0,ipc_us_20,ipc_us_20,index (2020=1),0.7543454864984326,BLS
2006.0,ipc_us_20,ipc_us_20,index (2020=1),0.7786511728378964,BLS
2007.0,ipc_us_20,ipc_us_20,index (2020=1),0.8010027463815915,BLS
2008.0,ipc_us_20,ipc_us_20,index (2020=1),0.8315606278786544,BLS
2009.0,ipc_us_20,ipc_us_20,index (2020=1),0.828896660269925,BLS
2010.0,ipc_us_20,ipc_us_20,index (2020=1),0.8424621306139295,BLS
2011.0,ipc_us_20,ipc_us_20,index (2020=1),0.8689125120844331,BLS
2012.0,ipc_us_20,ipc_us_20,index (2020=1),0.8869267278526103,BLS
2013.0,ipc_us_20,ipc_us_20,index (2020=1),0.8999288213609317,BLS
2014.0,ipc_us_20,ipc_us_20,index (2020=1),0.914466841088135,BLS
2015.0,ipc_us_20,ipc_us_20,index (2020=1),0.9155746009118979,BLS
2016.0,ipc_us_20,ipc_us_20,index (2020=1),0.927178232149244,BLS
2017.0,ipc_us_20,ipc_us_20,index (2020=1),0.9469405257561403,BLS
2018.0,ipc_us_20,ipc_us_20,index (2020=1),0.9700364005821775,BLS
2019.0,ipc_us_20,ipc_us_20,index (2020=1),0.9876256692514397,BLS
2020.0,ipc_us_20,ipc_us_20,index (2020=1),1.0,BLS
2021.0,ipc_us_20,ipc_us_20,index (2020=1),1.0468124299601869,BLS
2022.0,ipc_us_20,ipc_us_20,index (2020=1),1.1304613348039079,BLS
2023.0,ipc_us_20,ipc_us_20,index (2020=1),1.1771150534612425,BLS
2024.0,ipc_us_20,ipc_us_20,index (2020=1),1.2118647805454068,BLS
2025.0,ipc_us_20,ipc_us_20,index (2020=1),1.2437889020850768,BLS
2026.0,ipc_us_20,ipc_us_20,index (2020=1),1.2675540978582345,BLS
1936.0,pbi,pbi,Millones de pesos corrientes,7.121423702062768e-10,MECON/CCNN
1937.0,pbi,pbi,Millones de pesos corrientes,7.839281584993398e-10,MECON/CCNN
1938.0,pbi,pbi,Millones de pesos corrientes,7.811325950782876e-10,MECON/CCNN
1939.0,pbi,pbi,Millones de pesos corrientes,8.237536589771723e-10,MECON/CCNN
1940.0,pbi,pbi,Millones de pesos corrientes,8.558927579959078e-10,MECON/CCNN
1941.0,pbi,pbi,Millones de pesos corrientes,9.244520656156664e-10,MECON/CCNN
1942.0,pbi,pbi,Millones de pesos corrientes,9.876692186604377e-10,MECON/CCNN
1943.0,pbi,pbi,Millones de pesos corrientes,9.9187784283397e-10,MECON/CCNN
1944.0,pbi,pbi,Millones de pesos corrientes,1.1001754991277344e-09,MECON/CCNN
1945.0,pbi,pbi,Millones de pesos corrientes,1.2750921472424688e-09,MECON/CCNN
1946.0,pbi,pbi,Millones de pesos corrientes,1.6344291932179311e-09,MECON/CCNN
1947.0,pbi,pbi,Millones de pesos corrientes,2.095938302930586e-09,MECON/CCNN
1948.0,pbi,pbi,Millones de pesos corrientes,2.541118939996176e-09,MECON/CCNN
1949.0,pbi,pbi,Millones de pesos corrientes,3.3418546076277966e-09,MECON/CCNN
1950.0,pbi,pbi,Millones de pesos corrientes,4.315514371398579e-09,MECON/CCNN
1951.0,pbi,pbi,Millones de pesos corrientes,6.129914551771385e-09,MECON/CCNN
1952.0,pbi,pbi,Millones de pesos corrientes,8.069016566553696e-09,MECON/CCNN
1953.0,pbi,pbi,Millones de pesos corrientes,8.836819683391549e-09,MECON/CCNN
1954.0,pbi,pbi,Millones de pesos corrientes,9.555864506239178e-09,MECON/CCNN
1955.0,pbi,pbi,Millones de pesos corrientes,1.149107883521976e-08,MECON/CCNN
1956.0,pbi,pbi,Millones de pesos corrientes,1.3390668308158127e-08,MECON/CCNN
1957.0,pbi,pbi,Millones de pesos corrientes,1.7560185872358338e-08,MECON/CCNN
1958.0,pbi,pbi,Millones de pesos corrientes,2.452377707897952e-08,MECON/CCNN
1959.0,pbi,pbi,Millones de pesos corrientes,4.902271614072937e-08,MECON/CCNN
1960.0,pbi,pbi,Millones de pesos corrientes,6.73119938864621e-08,MECON/CCNN
1961.0,pbi,pbi,Millones de pesos corrientes,8.301955056896762e-08,MECON/CCNN
1962.0,pbi,pbi,Millones de pesos corrientes,1.06143539569959e-07,MECON/CCNN
1963.0,pbi,pbi,Millones de pesos corrientes,1.3043755017221948e-07,MECON/CCNN
1964.0,pbi,pbi,Millones de pesos corrientes,1.782710011923187e-07,MECON/CCNN
1965.0,pbi,pbi,Millones de pesos corrientes,2.538611681747706e-07,MECON/CCNN
1966.0,pbi,pbi,Millones de pesos corrientes,3.417884021166453e-07,MECON/CCNN
1967.0,pbi,pbi,Millones de pesos corrientes,4.5994105982050483e-07,MECON/CCNN
1968.0,pbi,pbi,Millones de pesos corrientes,5.656293670021422e-07,MECON/CCNN
1969.0,pbi,pbi,Millones de pesos corrientes,6.700237036799608e-07,MECON/CCNN
1970.0,pbi,pbi,Millones de pesos corrientes,8.135881586926926e-07,MECON/CCNN
1971.0,pbi,pbi,Millones de pesos corrientes,1.1373884217777473e-06,MECON/CCNN
1972.0,pbi,pbi,Millones de pesos corrientes,1.839937063360858e-06,MECON/CCNN
1973.0,pbi,pbi,Millones de pesos corrientes,3.0597432621580336e-06,MECON/CCNN
1974.0,pbi,pbi,Millones de pesos corrientes,4.005930259602089e-06,MECON/CCNN
1975.0,pbi,pbi,Millones de pesos corrientes,1.1261417999786263e-05,MECON/CCNN
1976.0,pbi,pbi,Millones de pesos corrientes,6.12563313360916e-05,MECON/CCNN
1977.0,pbi,pbi,Millones de pesos corrientes,0.0001798928864677723,MECON/CCNN
1978.0,pbi,pbi,Millones de pesos corrientes,0.0004796298882810422,MECON/CCNN
1979.0,pbi,pbi,Millones de pesos corrientes,0.0013309838089551943,MECON/CCNN
1980.0,pbi,pbi,Millones de pesos corrientes,0.0027150671219170705,MECON/CCNN
1981.0,pbi,pbi,Millones de pesos corrientes,0.005235502467203733,MECON/CCNN
1982.0,pbi,pbi,Millones de pesos corrientes,0.013427315129179888,MECON/CCNN
1983.0,pbi,pbi,Millones de pesos corrientes,0.06203038602136852,MECON/CCNN
1984.0,pbi,pbi,Millones de pesos corrientes,0.45980544362589726,MECON/CCNN
1985.0,pbi,pbi,Millones de pesos corrientes,3.303677985558841,MECON/CCNN
1986.0,pbi,pbi,Millones de pesos corrientes,6.749048986932803,MECON/CCNN
1987.0,pbi,pbi,Millones de pesos corrientes,15.95981848369131,MECON/CCNN
1988.0,pbi,pbi,Millones de pesos corrientes,69.31076152279937,MECON/CCNN
1989.0,pbi,pbi,Millones de pesos corrientes,2049.2697048371906,MECON/CCNN
1990.0,pbi,pbi,Millones de pesos corrientes,48806.823190400166,MECON/CCNN
1991.0,pbi,pbi,Millones de pesos corrientes,146517.22068358416,MECON/CCNN
1992.0,pbi,pbi,Millones de pesos corrientes,201847.867985051,MECON/CCNN
1993.0,pbi,pbi,Millones de pesos corrientes,236504.98062276683,MECON/CCNN
1994.0,pbi,pbi,Millones de pesos corrientes,259328.2545874005,MECON/CCNN
1995.0,pbi,pbi,Millones de pesos corrientes,261831.04121445352,MECON/CCNN
1996.0,pbi,pbi,Millones de pesos corrientes,278182.3609446906,MECON/CCNN
1997.0,pbi,pbi,Millones de pesos corrientes,301546.23370303004,MECON/CCNN
1998.0,pbi,pbi,Millones de pesos corrientes,310074.15392418584,MECON/CCNN
1999.0,pbi,pbi,Millones de pesos corrientes,296231.75076924334,MECON/CCNN
2000.0,pbi,pbi,Millones de pesos corrientes,299121.02445911936,MECON/CCNN
2001.0,pbi,pbi,Millones de pesos corrientes,284874.369931254,MECON/CCNN
2002.0,pbi,pbi,Millones de pesos corrientes,333830.71778017876,MECON/CCNN
2003.0,pbi,pbi,Millones de pesos corrientes,404410.040573429,MECON/CCNN
2004.0,pbi,pbi,Millones de pesos corrientes,485115.19472475466,MECON/CCNN
2005.0,pbi,pbi,Millones de pesos corrientes,582538.1729372747,MECON/CCNN
2006.0,pbi,pbi,Millones de pesos corrientes,715904.2717338484,MECON/CCNN
2007.0,pbi,pbi,Millones de pesos corrientes,896980.174071903,MECON/CCNN
2008.0,pbi,pbi,Millones de pesos corrientes,1149646.0905836355,MECON/CCNN
2009.0,pbi,pbi,Millones de pesos corrientes,1247929.2689250198,MECON/CCNN
2010.0,pbi,pbi,Millones de pesos corrientes,1661720.9259445816,MECON/CCNN
2011.0,pbi,pbi,Millones de pesos corrientes,2179024.1036307774,MECON/CCNN
2012.0,pbi,pbi,Millones de pesos corrientes,2637913.8482155497,MECON/CCNN
2013.0,pbi,pbi,Millones de pesos corrientes,3348308.488227206,MECON/CCNN
2014.0,pbi,pbi,Millones de pesos corrientes,4579086.425410098,MECON/CCNN
2015.0,pbi,pbi,Millones de pesos corrientes,5954510.895692342,MECON/CCNN
2016.0,pbi,pbi,Millones de pesos corrientes,8228159.556536429,MECON/CCNN
2017.0,pbi,pbi,Millones de pesos corrientes,10660228.494808454,MECON/CCNN
2018.0,pbi,pbi,Millones de pesos corrientes,14542722.148095284,MECON/CCNN
2019.0,pbi,pbi,Millones de pesos corrientes,21447249.859798744,MECON/CCNN
1997.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,982.0,Bolsar
1998.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,1000.0,Bolsar
1999.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,1464.0730486986722,Bolsar
2000.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,4082.190394593963,Bolsar
2001.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,4041.830171674569,Bolsar
2002.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,4584.236381571536,Bolsar
2003.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,5061.51605905954,Bolsar
2004.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,5967.812461786463,Bolsar
2005.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,7345.018275614835,Bolsar
2006.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,9412.304402556181,Bolsar
2007.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,11743.351641597652,Bolsar
2008.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,12877.9701744513,Bolsar
2009.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,13889.9051858446,Bolsar
2010.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,26066.2310570627,Bolsar
2011.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,38938.8214285714,Bolsar
2012.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,58704.779752612,Bolsar
2013.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,105434.297967956,Bolsar
2014.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,131044.326839827,Bolsar
2015.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,160342.9660816988,Bolsar
2016.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,349765.1155977915,Bolsar
2017.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,5905.78910153609,Bolsar
2018.0,produccion_KTA,produccion_KTA,Millones de pesos corrientes,54139.3036905869,Bolsar
1997.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
1998.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
1999.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2000.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2001.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2002.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2003.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2004.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2005.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2006.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2007.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2008.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2009.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2010.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2011.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2012.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2013.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2014.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2015.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2016.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2017.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
2018.0,produccion_activo,produccion_activo,Millones de pesos corrientes,0.0,Bolsar
1997.0,produccion_activo_no_corr,produccion_activo_no_corr,Millones de pesos corrientes,477.0,Bolsar
1998.0,produccion_activo_no_corr,produccion_activo_no_corr,Millones de pesos corrientes,1215.0,Bolsar
1999.0,produccion_activo_no_corr,produccion_activo_no_corr,Millones de pesos corrientes,1573.109,Bolsar
2000.0,produccion_activo_no_corr,produccion_activo_no_corr,Millones de pesos corrientes,1632.647,Bolsar
2001.0,produccion_activo_no_corr,produccion_activo_no_corr,Millones de pesos corrientes,1874.949,Bolsar
2002.0,produccion_activo_no_corr,produccion_activo_no_corr,Millones de pesos corrientes,5471.848,Bolsar
2003.0,produccion_activo_no_corr,produccion_activo_no_corr,Millones de pesos corrientes,5204.741,Bolsar
2004.0,produccion_activo_no_corr,produccion_activo_no_corr,Millones de pesos corrientes,5440.4400000000005,Bolsar
2005.0,produccion_activo_no_corr,produccion_activo_no_corr,Millones de pesos corrientes,6043.83,Bolsar
