anio,empresa,fuente,sector,unidad,variable,valor
2001,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_operativa,681.896347579944
2001,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ventas,3737.0448569100236
2001,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ventas_raw,3737.0448569100236
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,KTA,15218.006978493484
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,activo,29201.76956906026
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,activo_corr,4510.329763787839
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,cash_st_inv,3085.869331281216
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,costo_ventas,1532.6415448972855
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,depreciacion,789.7593245027144
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_lp,6694.104205827471
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_neta,3611.6865837111836
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_total,6697.555914992399
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebit,-2882.280112517451
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebitda,1779.4077468140065
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebt,3827.242720723453
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ganancia_bruta,2134.5824192100977
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,inventarios,284.28028655352875
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,pasivo,15311.575166455374
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,patrimonio_neto,13067.592168742454
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,patrimonio_neto_total,13890.194402604886
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ppye,16387.661000309992
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ppye_neta,11847.85736065874
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_neta,3954.583919317047
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_neta_empresa,3827.242720723453
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_operativa,-2882.280112517451
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ventas,3667.2239641073834
2002,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ventas_raw,3667.2239641073834
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,KTA,7642.94049415998
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,activo,13858.80214044302
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,activo_corr,2665.41099756733
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,cash_st_inv,1619.7596196490338
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,costo_ventas,1405.16225083746
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,depreciacion,586.9130167236925
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_lp,425.489094116761
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_neta,0.0
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_total,738.1718008079706
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebit,569.9203569461232
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebitda,1151.4525762495848
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebt,1282.0384381698148
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ganancia_bruta,1747.3378188603137
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,impuesto_ganancias,310.4872398192757
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,inventarios,73.60524772957571
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,pasivo,14212.564189703306
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,patrimonio_neto,0.0
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,patrimonio_neto_total,0.0
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ppye,11309.382860849539
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ppye_neta,5949.57562678137
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_neta,962.109421745228
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_neta_empresa,971.5511983505392
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_operativa,569.9203569461232
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ventas,3152.500069697774
2007,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ventas_raw,3152.500069697774
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,KTA,6266.66807712547
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,activo,11992.368070216453
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,activo_corr,1887.5987487388677
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,cash_st_inv,796.0185122232845
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,costo_ventas,1281.6159843931896
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,depreciacion,627.7957431927239
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_lp,338.31847410064455
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_neta,0.0
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_total,461.40451934998447
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebit,113.36954281225452
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebitda,751.7509963278094
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebt,432.8655271013355
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ganancia_bruta,1311.2932250636482
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,impuesto_ganancias,47.0820938112229
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,inventarios,109.76853871416539
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,pasivo,11895.037482438789
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,patrimonio_neto,97.33058777766212
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,patrimonio_neto_total,97.33058777766212
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ppye,9904.044386147893
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ppye_neta,5360.88102618802
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_neta,385.7834332901125
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_neta_empresa,385.7834332901125
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_operativa,113.36954281225452
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ventas,2592.9092094568377
2008,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ventas_raw,2592.9092094568377
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,KTA,4982.31324978265
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,activo,9822.774613238838
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,activo_corr,1707.1600618389339
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,cash_st_inv,247.60109807783434
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,costo_ventas,1547.8469867611611
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,depreciacion,771.2655724922228
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_lp,102.23535023795299
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_neta,47.95069480623828
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_total,295.55179288407265
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebit,0.0
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebitda,313.9229816683492
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebt,0.0
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ganancia_bruta,1487.3094598158184
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,impuesto_ganancias,0.0
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,inventarios,113.02020211376421
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,pasivo,10001.188679107523
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,patrimonio_neto,0.0
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,patrimonio_neto_total,0.0
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ppye,9370.540636461403
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ppye_neta,4621.6919495910515
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_neta,0.0
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_neta_empresa,0.0
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,utilidad_operativa,0.0
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ventas,3035.1564465769798
2009,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ventas_raw,3035.1564465769798
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,KTA,4755.559116142931
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,activo,8508.789611542918
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,activo_corr,1709.0187660378347
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,cash_st_inv,694.1400969243764
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,costo_ventas,1352.5558690519063
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,depreciacion,457.25703903298256
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_lp,75.62961265608936
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_neta,-998.3479815342196
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,deuda_total,154.32335577571587
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebit,95.59657495236286
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebitda,581.0035228232613
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ebt,597.2477097900038
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,ganancia_bruta,1189.8777463347237
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,impuesto_ganancias,140.3056748233661
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,inventarios,134.7644669290256
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,pasivo,8193.613724798155
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,patrimonio_neto,315.1758867447632
2010,CGC,S&P Capital IQ,produccion,Millones de pesos 2018,patrimonio_neto_total,315.1758867447632
