anio,empresa,fuente,sector,unidad,variable,valor
2001,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,activo,15901.396142797643
2001,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,activo_no_corr,13909.311629877002
2001,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,inventarios,0.0
2001,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,ppye,13221.85355139129
2001,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,ppye_neta,12175.222603965576
2001,Metrogas,Bolsar,distribucion,Millones de pesos 2018,KTA,22031.475245344856
2001,Metrogas,Bolsar,distribucion,Millones de pesos 2018,activo,0.0
2001,Metrogas,Bolsar,distribucion,Millones de pesos 2018,activo_no_corr,25100.60689582674
2001,Metrogas,Bolsar,distribucion,Millones de pesos 2018,inventarios,17.97681798396632
2001,Metrogas,Bolsar,distribucion,Millones de pesos 2018,ppye,23614.59265090032
2001,Metrogas,Bolsar,distribucion,Millones de pesos 2018,ppye_neta,22012.10631608357
2001,PAE,Bolsar,produccion,Millones de pesos 2018,KTA,99208.97850496229
2001,PAE,Bolsar,produccion,Millones de pesos 2018,activo,0.0
2001,PAE,Bolsar,produccion,Millones de pesos 2018,activo_no_corr,36630.04301219187
2001,PAE,Bolsar,produccion,Millones de pesos 2018,inventarios,780.4696664529517
2001,PAE,Bolsar,produccion,Millones de pesos 2018,ppye,100836.68090572137
2001,PAE,Bolsar,produccion,Millones de pesos 2018,ppye_neta,98339.17797307193
2001,Petrobras,Bolsar,integrada,Millones de pesos 2018,KTA,211615.73924314912
2001,Petrobras,Bolsar,integrada,Millones de pesos 2018,activo,351575.56908150634
2001,Petrobras,Bolsar,integrada,Millones de pesos 2018,activo_no_corr,277639.07601286337
2001,Petrobras,Bolsar,integrada,Millones de pesos 2018,inventarios,8845.322886466787
2001,Petrobras,Bolsar,integrada,Millones de pesos 2018,ppye,201517.26787815214
2001,Petrobras,Bolsar,integrada,Millones de pesos 2018,ppye_neta,201517.26787815214
2001,TGN,Bolsar,transporte,Millones de pesos 2018,KTA,30524.8970933303
2001,TGN,Bolsar,transporte,Millones de pesos 2018,activo,0.0
2001,TGN,Bolsar,transporte,Millones de pesos 2018,activo_no_corr,31874.69336580513
