anio,sector,variable,unidad,fuente,valor
2007,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,85701.81333377314
2007,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2007,transporte,ppye,Millones de pesos 2018,Bolsar,80796.67079115455
2007,transporte,ppye_neta,Millones de pesos 2018,Bolsar,78893.39137158716
2008,distribucion,KTA,Millones de pesos 2018,Bolsar,25951.95046146144
2008,distribucion,activo,Millones de pesos 2018,Bolsar,12000.386802698416
2008,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,29231.981842802175
2008,distribucion,inventarios,Millones de pesos 2018,Bolsar,0.0
2008,distribucion,ppye,Millones de pesos 2018,Bolsar,27135.156995179637
2008,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,25951.95046146144
2008,integrada,KTA,Millones de pesos 2018,Bolsar,383094.64452896535
2008,integrada,activo,Millones de pesos 2018,Bolsar,238939.03916372484
2008,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,483134.7164936258
2008,integrada,inventarios,Millones de pesos 2018,Bolsar,51583.34893383432
2008,integrada,ppye,Millones de pesos 2018,Bolsar,400704.83532874624
2008,integrada,ppye_neta,Millones de pesos 2018,Bolsar,328519.1899601548
2008,produccion,KTA,Millones de pesos 2018,Bolsar,133257.53842893333
2008,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2008,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,101076.45985670885
2008,produccion,inventarios,Millones de pesos 2018,Bolsar,2814.5779157478305
2008,produccion,ppye,Millones de pesos 2018,Bolsar,475373.9317994681
2008,produccion,ppye_neta,Millones de pesos 2018,Bolsar,130225.96716796487
2008,transporte,KTA,Millones de pesos 2018,Bolsar,62686.13447155473
2008,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2008,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,68275.2756971673
2008,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2008,transporte,ppye,Millones de pesos 2018,Bolsar,65060.71728599552
2008,transporte,ppye_neta,Millones de pesos 2018,Bolsar,62686.13447155473
2009,distribucion,KTA,Millones de pesos 2018,Bolsar,22421.333003758336
