anio,sector,variable,unidad,fuente,valor
1997,transporte,costo_ventas,Millones de pesos 2018,S&P Capital IQ,1585.7023873932537
1997,transporte,depreciacion,Millones de pesos 2018,S&P Capital IQ,1178.5902120736887
1997,transporte,deuda_lp,Millones de pesos 2018,S&P Capital IQ,20269.335947195003
1997,transporte,deuda_neta,Millones de pesos 2018,S&P Capital IQ,26482.478625242748
1997,transporte,deuda_total,Millones de pesos 2018,S&P Capital IQ,28585.3814283391
1997,transporte,ebit,Millones de pesos 2018,S&P Capital IQ,10001.789836675554
1997,transporte,ebitda,Millones de pesos 2018,S&P Capital IQ,11675.79892607765
1997,transporte,ebt,Millones de pesos 2018,S&P Capital IQ,8107.663498663055
1997,transporte,ganancia_bruta,Millones de pesos 2018,S&P Capital IQ,3045.60589788305
1997,transporte,impuesto_ganancias,Millones de pesos 2018,S&P Capital IQ,2505.1209373671913
1997,transporte,inventarios,Millones de pesos 2018,S&P Capital IQ,42.3195829461529
1997,transporte,pasivo,Millones de pesos 2018,S&P Capital IQ,31163.5633870939
1997,transporte,patrimonio_neto,Millones de pesos 2018,S&P Capital IQ,40130.48354530099
1997,transporte,patrimonio_neto_total,Millones de pesos 2018,S&P Capital IQ,40130.48354530099
1997,transporte,ppye,Millones de pesos 2018,S&P Capital IQ,72029.26357183678
1997,transporte,ppye_neta,Millones de pesos 2018,S&P Capital IQ,65623.14000958031
1997,transporte,utilidad_neta,Millones de pesos 2018,S&P Capital IQ,6645.521780711264
1997,transporte,utilidad_neta_empresa,Millones de pesos 2018,S&P Capital IQ,5602.542561295863
1997,transporte,utilidad_operativa,Millones de pesos 2018,S&P Capital IQ,10001.789836675554
1997,transporte,ventas,Millones de pesos 2018,S&P Capital IQ,15118.146717728006
1997,transporte,ventas_raw,Millones de pesos 2018,S&P Capital IQ,15118.146717728006
1998,holding,KTA,Millones de pesos 2018,S&P Capital IQ,21122.036424645583
1998,holding,activo,Millones de pesos 2018,S&P Capital IQ,36255.60465028967
1998,holding,activo_corr,Millones de pesos 2018,S&P Capital IQ,11040.979160266897
1998,holding,cash_st_inv,Millones de pesos 2018,S&P Capital IQ,2878.404918432037
1998,holding,costo_ventas,Millones de pesos 2018,S&P Capital IQ,4474.284835125413
1998,holding,deuda_lp,Millones de pesos 2018,S&P Capital IQ,6563.846789525089
1998,holding,deuda_neta,Millones de pesos 2018,S&P Capital IQ,16816.31057835266
1998,holding,deuda_total,Millones de pesos 2018,S&P Capital IQ,19694.7154967847
1998,holding,ebit,Millones de pesos 2018,S&P Capital IQ,-423.1387527632744
1998,holding,ebitda,Millones de pesos 2018,S&P Capital IQ,632.7576931654932
1998,holding,ebt,Millones de pesos 2018,S&P Capital IQ,1858.281583715769
1998,holding,ganancia_bruta,Millones de pesos 2018,S&P Capital IQ,1293.1087624367694
1998,holding,impuesto_ganancias,Millones de pesos 2018,S&P Capital IQ,135.6737323776589
1998,holding,inventarios,Millones de pesos 2018,S&P Capital IQ,1977.852880174163
1998,holding,pasivo,Millones de pesos 2018,S&P Capital IQ,23894.654134956996
1998,holding,patrimonio_neto,Millones de pesos 2018,S&P Capital IQ,10951.445584646946
