;;Actualizada al 01/07/2020;;;;;
;;;;;;;
pais;(Todas);;;;;;
;;Los montos son en dólares estadounidenses;;;;;
;;;;;tipodecomercializacion;;
anio;mes;producto;unidad;Datos;Exportación;Importación;Total general
2010;2;Cuenca Neuquina - La Pampa (Medanito);(m3);Suma de cantidad;0;0;0
2010;2;Cuenca Neuquina - Mendoza;(m3);Suma de monto;0;0;0
2010;2;Cuenca Neuquina - Mendoza;(m3);Suma de cantidad;0;0;0
2010;2;Cuenca Neuquina - Neuquen (Medanito);(m3);Suma de monto;0;0;0
2010;2;Cuenca Neuquina - Neuquen (Medanito);(m3);Suma de cantidad;0;0;0
2010;2;Cuenca Neuquina - Rio Negro (Medanito);(m3);Suma de monto;0;0;0
2010;2;Cuenca Neuquina - Rio Negro (Medanito);(m3);Suma de cantidad;0;0;0
2010;2;Cuenca Noroeste - Formosa;(m3);Suma de monto;0;0;0
2010;2;Cuenca Noroeste - Formosa;(m3);Suma de cantidad;0;0;0
2010;2;Cuenca Noroeste - Jujuy;(m3);Suma de monto;0;0;0
2010;2;Cuenca Noroeste - Jujuy;(m3);Suma de cantidad;0;0;0
2010;2;Cuenca Noroeste - Salta;(m3);Suma de monto;0;0;0
2010;2;Cuenca Noroeste - Salta;(m3);Suma de cantidad;0;0;0
2010;2;Destilado de Vacío;(m3);Suma de monto;0;0;0
2010;2;Destilado de Vacío;(m3);Suma de cantidad;0;0;0
2010;2;Diesel Oil;(m3);Suma de monto;0;0;0
2010;2;Diesel Oil;(m3);Suma de cantidad;0;0;0
2010;2;Fueloil;(Ton);Suma de monto;75463948.78;0;75463948.78
2010;2;Fueloil;(Ton);Suma de cantidad;169397.456;0;169397.456
2010;2;Gas de Refinería;(miles/m3);Suma de monto;0;0;0
2010;2;Gas de Refinería;(miles/m3);Suma de cantidad;0;0;0
2010;2;Gas Natural;(miles/m3);Suma de monto;14524967.72;30151682.84;44676650.56
2010;2;Gas Natural;(miles/m3);Suma de cantidad;37704.196;116682.201;154386.397
2010;2;Gas Natural Licuado;(miles/m3);Suma de monto;0;23345844.3;23345844.3
2010;2;Gas Natural Licuado;(miles/m3);Suma de cantidad;0;77010.3;77010.3
2010;2;Gasoil Grado 1 (Agrogasoil);(m3);Suma de monto;0;0;0
2010;2;Gasoil Grado 1 (Agrogasoil);(m3);Suma de cantidad;0;0;0
2010;2;Gasoil Grado 2 (Común);(m3);Suma de monto;0;7490511.13;7490511.13
2010;2;Gasoil Grado 2 (Común);(m3);Suma de cantidad;0;13000;13000
2010;2;Gasoil Grado 3 (Ultra) ;(m3);Suma de monto;0;15765816;15765816
2010;2;Gasoil Grado 3 (Ultra) ;(m3);Suma de cantidad;0;26304;26304
2010;2;Gasolina Natural;(m3);Suma de monto;23325137.39;0;23325137.39
2010;2;Gasolina Natural;(m3);Suma de cantidad;51550.131;0;51550.131
2010;2;Grasas;(Ton);Suma de monto;225570.14;111321.42;336891.56
2010;2;Grasas;(Ton);Suma de cantidad;108.298;35.72;144.018
2010;2;Kerosene;(m3);Suma de monto;0;0;0
2010;2;Kerosene;(m3);Suma de cantidad;0;0;0
2010;2;Lubricantes automotrices;(m3);Suma de monto;3342296;444632.54;3786928.54
2010;2;Lubricantes automotrices;(m3);Suma de cantidad;2137.905;251.534;2389.439
2010;2;Lubricantes industriales;(m3);Suma de monto;2055814.8;306078.57;2361893.37
2010;2;Lubricantes industriales;(m3);Suma de cantidad;1985.182;116.45;2101.632
2010;2;Lubricantes marinos;(m3);Suma de monto;173800;0;173800
2010;2;Lubricantes marinos;(m3);Suma de cantidad;102;0;102
2010;2;Mezclas IFO;(Ton);Suma de monto;0;0;0
2010;2;Mezclas IFO;(Ton);Suma de cantidad;0;0;0
2010;2;Nafta Grado 1 (Común);(m3);Suma de monto;80697;0;80697
2010;2;Nafta Grado 1 (Común);(m3);Suma de cantidad;0;0;0
2010;2;Nafta Grado 2 (Súper);(m3);Suma de monto;0;26907902;26907902
2010;2;Nafta Grado 2 (Súper);(m3);Suma de cantidad;0;47330;47330
2010;2;Nafta Grado 3 (Ultra);(m3);Suma de monto;619498.85;0;619498.85
2010;2;Nafta Grado 3 (Ultra);(m3);Suma de cantidad;1104;0;1104
2010;2;Nafta Virgen;(m3);Suma de monto;50765507.84;0;50765507.84
2010;2;Nafta Virgen;(m3);Suma de cantidad;113776.748;0;113776.748
2010;2;Otros Productos Livianos;(m3);Suma de monto;1867661.11;737005;2604666.11
2010;2;Otros Productos Livianos;(m3);Suma de cantidad;2642.79;542;3184.79
2010;2;Otros Productos Medianos;(m3);Suma de monto;1032962.99;2787566;3820528.99
2010;2;Otros Productos Medianos;(m3);Suma de cantidad;719.79;2050;2769.79
2010;2;Otros Productos Pesados;(m3);Suma de monto;3433.5;137173.63;140607.13
2010;2;Otros Productos Pesados;(m3);Suma de cantidad;0.9;37.462;38.362
2010;2;Otros Tipos de Gasoil;(m3);Suma de monto;0;4671734;4671734
2010;2;Otros Tipos de Gasoil;(m3);Suma de cantidad;0;8000;8000
2010;2;Otros Tipos de Naftas;(m3);Suma de monto;13139195.76;1131021;14270216.76
2010;2;Otros Tipos de Naftas;(m3);Suma de cantidad;28358.687;1955.08;30313.767
2010;2;Propano y Otros C3;(Ton);Suma de monto;64518019.78;0;64518019.78
2010;2;Propano y Otros C3;(Ton);Suma de cantidad;96203.917;0;96203.917
2010;2;Solventes Alifáticos;(m3);Suma de monto;2331366.31;596414;2927780.31
2010;2;Solventes Alifáticos;(m3);Suma de cantidad;3168.882;846;4014.882
2010;2;Solventes Aromáticos;(m3);Suma de monto;3640169;292761;3932930
2010;2;Solventes Aromáticos;(m3);Suma de cantidad;5906.165;340;6246.165
2010;2;Solventes Hexano;(m3);Suma de monto;282889;0;282889
2010;2;Solventes Hexano;(m3);Suma de cantidad;406.926;0;406.926
2010;3;Aerokerosene (Jet);(m3);Suma de monto;0;0;0
2010;3;Aerokerosene (Jet);(m3);Suma de cantidad;0;0;0
2010;3;Aeronaftas;(m3);Suma de monto;0;0;0
2010;3;Aeronaftas;(m3);Suma de cantidad;0;0;0
2010;3;Aguarras;(m3);Suma de monto;148409;0;148409
2010;3;Aguarras;(m3);Suma de cantidad;236;0;236
2010;3;Asfaltos;(Ton);Suma de monto;295760;348474;644234
2010;3;Asfaltos;(Ton);Suma de cantidad;491.94;115;606.94
2010;3;Bases Lubricantes;(m3);Suma de monto;0;1998599;1998599
2010;3;Bases Lubricantes;(m3);Suma de cantidad;29.155;2427;2456.155
2010;3;Butano y Otros C4;(Ton);Suma de monto;40094557.2;0;40094557.2
2010;3;Butano y Otros C4;(Ton);Suma de cantidad;61319.295;0;61319.295
2010;3;Coque;(Ton);Suma de monto;0;0;0
2010;3;Coque;(Ton);Suma de cantidad;0;0;0
2010;3;Crudo importado;(m3);Suma de monto;0;0;0
2010;3;Crudo importado;(m3);Suma de cantidad;0;0;0
2010;3;Cuenca Austral - Santa Cruz - Off Shore;(m3);Suma de monto;0;0;0
2010;3;Cuenca Austral - Santa Cruz - Off Shore;(m3);Suma de cantidad;0;0;0
2010;3;Cuenca Austral - Santa Cruz - On  Shore;(m3);Suma de monto;0;0;0
2010;3;Cuenca Austral - Santa Cruz - On  Shore;(m3);Suma de cantidad;0;0;0
2010;3;Cuenca Austral - Tierra l Fuego - Off Shore (Hidra);(m3);Suma de monto;0;0;0
2010;3;Cuenca Austral - Tierra l Fuego - Off Shore (Hidra);(m3);Suma de cantidad;0;0;0
2010;3;Cuenca Austral - Tierra l Fuego - On Shore (San Sebastián);(m3);Suma de monto;157292;0;157292
2010;3;Cuenca Austral - Tierra l Fuego - On Shore (San Sebastián);(m3);Suma de cantidad;341;0;341
2010;3;Cuenca Cuyana y Bolsones;(m3);Suma de monto;0;0;0
2010;3;Cuenca Cuyana y Bolsones;(m3);Suma de cantidad;0;0;0
2010;3;Cuenca Golfo San Jorge - Chubut (Escalante);(m3);Suma de monto;183601059.1;0;183601059.1
2010;3;Cuenca Golfo San Jorge - Chubut (Escalante);(m3);Suma de cantidad;366849.9;0;366849.9
2010;3;Cuenca Golfo San Jorge - Santa Cruz (Cañadón Seco);(m3);Suma de monto;54058508.92;0;54058508.92
2010;3;Cuenca Golfo San Jorge - Santa Cruz (Cañadón Seco);(m3);Suma de cantidad;114933.05;0;114933.05
2010;3;Cuenca Neuquina - La Pampa (Medanito);(m3);Suma de monto;0;0;0
2010;3;Cuenca Neuquina - La Pampa (Medanito);(m3);Suma de cantidad;0;0;0
2010;3;Cuenca Neuquina - Mendoza;(m3);Suma de monto;0;0;0
2010;3;Cuenca Neuquina - Mendoza;(m3);Suma de cantidad;0;0;0
2010;3;Cuenca Neuquina - Neuquen (Medanito);(m3);Suma de monto;0;0;0
2010;3;Cuenca Neuquina - Neuquen (Medanito);(m3);Suma de cantidad;0;0;0
2010;3;Cuenca Neuquina - Rio Negro (Medanito);(m3);Suma de monto;0;0;0
2010;3;Cuenca Neuquina - Rio Negro (Medanito);(m3);Suma de cantidad;0;0;0
2010;3;Cuenca Noroeste - Formosa;(m3);Suma de monto;0;0;0
2010;3;Cuenca Noroeste - Formosa;(m3);Suma de cantidad;0;0;0
2010;3;Cuenca Noroeste - Jujuy;(m3);Suma de monto;0;0;0
2010;3;Cuenca Noroeste - Jujuy;(m3);Suma de cantidad;0;0;0
2010;3;Cuenca Noroeste - Salta;(m3);Suma de monto;0;0;0
2010;3;Cuenca Noroeste - Salta;(m3);Suma de cantidad;0;0;0
2010;3;Destilado de Vacío;(m3);Suma de monto;0;0;0
2010;3;Destilado de Vacío;(m3);Suma de cantidad;0;0;0
2010;3;Diesel Oil;(m3);Suma de monto;0;0;0
2010;3;Diesel Oil;(m3);Suma de cantidad;0;0;0
2010;3;Fueloil;(Ton);Suma de monto;52289233;0;52289233
2010;3;Fueloil;(Ton);Suma de cantidad;116705.862;0;116705.862
2010;3;Gas de Refinería;(miles/m3);Suma de monto;0;0;0
2010;3;Gas de Refinería;(miles/m3);Suma de cantidad;0;0;0
2010;3;Gas Natural;(miles/m3);Suma de monto;30382491.06;43553051;73935542.06
2010;3;Gas Natural;(miles/m3);Suma de cantidad;83490.704;168542.631;252033.335
2010;3;Gas Natural Licuado;(miles/m3);Suma de monto;0;21377063.5;21377063.5
2010;3;Gas Natural Licuado;(miles/m3);Suma de cantidad;0;76761.838;76761.838
2010;3;Gasoil Grado 1 (Agrogasoil);(m3);Suma de monto;0;0;0
2010;3;Gasoil Grado 1 (Agrogasoil);(m3);Suma de cantidad;0;0;0
2010;3;Gasoil Grado 2 (Común);(m3);Suma de monto;0;42367837.44;42367837.44
2010;3;Gasoil Grado 2 (Común);(m3);Suma de cantidad;0;75467.949;75467.949
2010;3;Gasoil Grado 3 (Ultra) ;(m3);Suma de monto;0;23640131.58;23640131.58
2010;3;Gasoil Grado 3 (Ultra) ;(m3);Suma de cantidad;0;42200.538;42200.538
2010;3;Gasolina Natural;(m3);Suma de monto;16005195.67;0;16005195.67
