"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-03-01,14253.0915
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-04-01,14954.4904
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-05-01,16871.0586
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-06-01,20818.2289
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-07-01,18444.1379
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-08-01,19869.4561
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-09-01,17781.5932
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-10-01,17126.6029
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-11-01,16250.2974
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2014-12-01,15978.1723
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-01-01,15671.7146
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-02-01,13599.9034
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-03-01,13782.2261
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-04-01,16446.6207
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-05-01,20209.2516
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-06-01,18645.1363
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-07-01,19574.6655
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-08-01,16975.8054
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-09-01,17579.9697
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-10-01,17979.1519
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-11-01,16621.0831
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2015-12-01,16557.3331
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-01-01,15334.8456
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-02-01,13825.0765
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-03-01,14358.6874
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-04-01,14592.165
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-05-01,20755.0057
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-06-01,19648.921
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-07-01,17682.364
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-08-01,19358.8463
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-09-01,17935.6187
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-10-01,17521.5177
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-11-01,18414.4505
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2016-12-01,17935.7122
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-01-01,16982.8533
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-02-01,13217.0735
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-03-01,15493.0612
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-04-01,15772.172
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-05-01,23269.572
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-06-01,22532.5937
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-07-01,22719.9518
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-08-01,21765.515
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-09-01,19733.9309
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-10-01,20221.335
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-11-01,19010.9878
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2017-12-01,19411.5706
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-01-01,18333.6301
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-02-01,14941.0156
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-03-01,16887.8417
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-04-01,19596.17
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-05-01,23138.111
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-06-01,23280.737
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-07-01,22557.693
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-08-01,23451.066
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-09-01,17964.966
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-10-01,18219.175
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-11-01,20450.972
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2018-12-01,18409.549
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-01-01,14813.53
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-02-01,13860.4
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-03-01,14167.23
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-04-01,13611.12
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-05-01,21914.853
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-06-01,21004.995
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-07-01,23990.52
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-08-01,25121.31
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-09-01,22817.42
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-10-01,22586.764
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-11-01,22834.28
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2019-12-01,21500.47
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-01-01,21146.093
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-02-01,17658.64
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-03-01,14009.234
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-04-01,16671.308
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-05-01,22728.102
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-06-01,22278.635
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-07-01,18939.736
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-08-01,16342.113
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-09-01,16125.911
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-10-01,16136.535
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-11-01,16265.82
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2020-12-01,17424.811
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-01-01,15487.373
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-02-01,13784.72
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-03-01,16079.33
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-04-01,18261.49
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-05-01,23381.94
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-06-01,20930.7
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-07-01,24519.72
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-08-01,21930.81
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-09-01,21793.81
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-10-01,23095.63
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-11-01,21988.34
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2021-12-01,22805.65
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-01-01,20192.48
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-02-01,17824.07
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-03-01,19196.41
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-04-01,20748.56
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-05-01,24792.785
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-06-01,24153.84
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-07-01,24321.93
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-08-01,24437.3
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-09-01,21888.92
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-10-01,21823.44
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-11-01,21288.835
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2022-12-01,20828.19
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-01-01,20988.562
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-02-01,16379.768
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-03-01,19409.9
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-04-01,18968.33
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-05-01,23973.01
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-06-01,26700.19
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-07-01,24555.92
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-08-01,24758.09
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-09-01,21208.28
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-10-01,21275.975
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-11-01,21909.313
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2023-12-01,18958.208
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2024-01-01,18843.232
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2024-02-01,14263.013
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2024-03-01,13690.67
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2024-04-01,14758.27
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2024-05-01,21025.795
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2024-06-01,20829.32
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2024-07-01,21083.24
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2024-08-01,19216.04
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2024-09-01,16465.625
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2024-10-01,19469.492
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2024-11-01,18389.54
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2024-12-01,20302.375
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2025-01-01,17137.589
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2025-02-01,15087.05
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2025-03-01,14975.396
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2025-04-01,18077.733
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2025-05-01,22514.66
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2025-06-01,22592.804
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2025-07-01,23103.276
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2025-08-01,22153.045
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2025-09-01,19262.98
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2025-10-01,21198.722
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2025-11-01,18483.376
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2025-12-01,19411.462
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2026-01-01,20936.989
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","86","SANTIAGO DEL ESTERO",2026-02-01,15582.59
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1994-01-01,12931
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1994-02-01,11063
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1994-03-01,12665
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1994-04-01,10805
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1994-05-01,14813
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1994-06-01,19459
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1994-07-01,18910
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1994-08-01,21698
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1994-09-01,17799
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1994-10-01,16137
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1994-11-01,17177
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1994-12-01,16852
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1995-01-01,14911
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1995-02-01,11694
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1995-03-01,11747
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1995-04-01,12097
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1995-05-01,14032
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1995-06-01,16132
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1995-07-01,17330
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1995-08-01,20706
6,"Hidrocarburos",68,"Gas oil","Venta de combustible","m3","MinEM","Mensual","Nacional","PROVINCIA","90","TUCUMAN",1995-09-01,18277
