AÑO;MES;CUENCA AUSTRAL OFF-SHORE;CUENCA AUSTRAL ON-SHORE;CUENCA CUYANA;CUENCA GOLFO SAN JORGE;CUENCA NEUQUINA;CUENCA NOROESTE;TOTAL CUENCA
;8;146.5576103;134.0941538;139.3539336;146.8651665;151.1217796;145.6563345;147.4273198
;9;160.5858097;140.6508667;144.3851168;150.7607094;155.68569;150.6252867;151.9310449
;10;0;148.6506145;141.3856149;152.2537966;153.9894576;147.1901033;151.408477
;11;147.2343884;132.5904262;128.1126353;131.0084218;140.3573659;133.3864411;135.5881646
;12;150.5958048;129.2850808;145.1762153;147.4482852;156.049152;151.3856338;150.7211734
2003;1;161.6187102;143.2609502;142.8865068;145.7413571;157.004308;154.7962857;151.0257021
;2;158.3358519;155.1334706;144.8910156;148.8696356;156.781137;156.8960521;152.7367644
;3;157.7777254;151.0724659;143.1099183;143.8236332;157.899052;150.7093431;150.7438395
;4;0;157.5278743;139.0685614;147.949632;156.8018965;147.9766563;151.8138493
;5;159.0142398;143.6897868;139.1342704;148.2797243;155.4346777;143.126383;150.4566569
;6;161.7339306;149.1021861;141.2168436;144.3754149;159.7747011;152.9153263;151.4734967
;7;166.8454159;152.8459923;141.3809049;145.5639243;161.8485718;151.3925001;153.4892997
;8;193.7444828;155.6152223;142.4516045;143.9879113;162.6450312;157.9241575;154.3152783
;9;161.8942457;165.145004;139.997648;140.8071207;163.7442077;139.7825225;152.4904209
;10;163.4114372;156.4408813;142.1367023;144.5447011;163.0137005;150.090783;153.0399999
;11;163.3188368;154.6499018;141.8394744;142.7758522;162.7747154;151.0263392;152.4581875
;12;163.1272303;161.4401256;143.4582915;146.6007751;164.6144889;152.5414372;155.3449391
2004;1;164.5200515;163.6110161;146.0457209;147.7757516;169.834679;157.2453834;158.6794989
;2;180.6313294;179.3218504;146.3994386;148.5391909;168.7883944;164.9241384;159.9217382
;3;164.3090327;165.1477955;148.4033378;152.3530092;171.9965543;163.6810388;162.3200401
;4;0;164.2253391;148.0460158;145.9269453;171.296266;162.3685627;160.1150571
;5;204.0796282;189.0018634;181.1336789;175.574145;203.1598386;192.1583809;189.8462968
;6;0;187.3578201;169.647166;166.595536;192.0398971;175.39879;178.2073074
;7;192.9308893;205.2372041;182.094462;174.5116279;205.1736543;209.0081278;192.1809313
;8;212.4820294;198.3924324;178.4072354;176.8744955;197.9457323;189.3024526;186.7028613
;9;0;198.80618;181.0941049;171.1782595;200.2253591;189.1227651;184.8407171
;10;0;210.407379;195.7683689;176.3005987;208.1459231;196.5302231;191.6576254
;11;260.055;211.1909007;188.7094749;178.7709068;209.5424302;193.8134436;195.0414502
;12;0;207.7948413;177.7917566;157.3171304;193.87741;182.6265208;180.5407656
2005;1;0;204.4302612;188.3245651;151.1444668;202.6850422;191.1654533;181.9098684
;2;240.4140692;206.6304251;194.3361594;157.8378169;207.738101;198.8182573;186.1497771
;3;262.1400326;237.6193008;219.8021203;185.7523676;235.7083715;217.1823728;213.9012727
;4;280.9906003;250.1965178;213.6357177;181.6737443;231.2792634;205.4649031;214.4893699
;5;265.4233199;233.8961716;199.6014554;171.4947403;218.4517124;197.0855228;202.223795
