anio,unidad_produccion,produccion_crudo,produccion_gas,produccion_total,consumo_k_fijo,ci_extr,ms_extr,ppye,tg_normal,renta_total,ipc_18,precio_referencia_externo,ppye_usd,renta_total_usd,unidad_costos,costos_totales,costos_totales_sum_gcia_normal,precio_costo,precio_costo_mmbtu,precio_produccion,precio_venta_potencial
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2000.0,BEP,1712572154.0968945,275128569.9242944,1987700724.021189,2193.24920957829,7322921559.901091,506878276.06992155,17002.87999999998,0.117066142,,0.03885231180582565,27.930764059573495,660601195.357036,,USD/boe,7829802029.2202215,7907136062.561258,3.939125208638177,0.6793217360763177,3.9780314848227465,23.991638850935317
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2001.0,BEP,1765118918.1815915,292986853.2909729,2058105771.4725645,2450.76890053721,6058245484.60249,456779956.48358715,18999.267999999985,0.114123054,,0.038438393302769644,23.395872600601972,730301335.8487251,,USD/boe,6515027891.854979,6598372110.642315,3.165545708174905,0.5459141033117227,3.2060413036601187,20.230326892427065
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2002.0,BEP,1739150259.240311,283186457.8854652,2022336717.125776,3927.818961227895,3017804482.368971,354947485.98458856,30449.907000000017,0.188701126,,0.04838182825389189,24.9059965634639,469179035.2933061,,USD/boe,3372755896.1725206,3461290508.4279613,1.667751896907659,0.28761211028972594,1.711530270462222,23.23824466655624
2003.0,BEP,1699449101.931818,310515266.9349914,2009964368.8668094,3710.739805031023,3908366704.2108274,421264399.78015053,28767.029000000028,0.195745529,,0.05488572451056613,30.1449796250912,538873456.887873,,USD/boe,4329634814.730783,4435116884.6133585,2.154085356832357,0.3714827345551234,2.2065649288667823,27.990894268258845
2003.0,BEP,1699449101.931818,310515266.9349914,2009964368.8668094,3710.739805031023,3908366704.2108274,421264399.78015053,28767.029000000028,0.195745529,,0.05488572451056613,30.1449796250912,538873456.887873,,USD/boe,4329634814.730783,4435116884.6133585,2.154085356832357,0.3714827345551234,2.2065649288667823,27.990894268258845
2003.0,BEP,1699449101.931818,310515266.9349914,2009964368.8668094,3710.739805031023,3908366704.2108274,421264399.78015053,28767.029000000028,0.195745529,,0.05488572451056613,30.1449796250912,538873456.887873,,USD/boe,4329634814.730783,4435116884.6133585,2.154085356832357,0.3714827345551234,2.2065649288667823,27.990894268258845
2003.0,BEP,1699449101.931818,310515266.9349914,2009964368.8668094,3710.739805031023,3908366704.2108274,421264399.78015053,28767.029000000028,0.195745529,,0.05488572451056613,30.1449796250912,538873456.887873,,USD/boe,4329634814.730783,4435116884.6133585,2.154085356832357,0.3714827345551234,2.2065649288667823,27.990894268258845
2003.0,BEP,1699449101.931818,310515266.9349914,2009964368.8668094,3710.739805031023,3908366704.2108274,421264399.78015053,28767.029000000028,0.195745529,,0.05488572451056613,30.1449796250912,538873456.887873,,USD/boe,4329634814.730783,4435116884.6133585,2.154085356832357,0.3714827345551234,2.2065649288667823,27.990894268258845
2003.0,BEP,1699449101.931818,310515266.9349914,2009964368.8668094,3710.739805031023,3908366704.2108274,421264399.78015053,28767.029000000028,0.195745529,,0.05488572451056613,30.1449796250912,538873456.887873,,USD/boe,4329634814.730783,4435116884.6133585,2.154085356832357,0.3714827345551234,2.2065649288667823,27.990894268258845
2003.0,BEP,1699449101.931818,310515266.9349914,2009964368.8668094,3710.739805031023,3908366704.2108274,421264399.78015053,28767.029000000028,0.195745529,,0.05488572451056613,30.1449796250912,538873456.887873,,USD/boe,4329634814.730783,4435116884.6133585,2.154085356832357,0.3714827345551234,2.2065649288667823,27.990894268258845
