anio,unidad,autor,tipo_de_renta,valor,tcc,tcp,ipc_us_20
2014.0,Millones de USD,Propia,renta_sobrevaluacion,1060.8372290850446,8.1236,21.34231847897062,0.914466841088135
2014.0,Millones de USD,Propia,renta_diferencial_precios,28400.78285110532,8.1236,21.34231847897062,0.914466841088135
2015.0,Millones de USD,Propia,retenciones,27.58637471969051,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Propia,regalias_total,2193.2106559527315,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Propia,renta_empresas,-110.44271618231986,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Propia,renta_total,19224.721422873023,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Propia,subsidios,1531.3456924542008,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Propia,renta_sobrevaluacion,688.9532461402783,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Propia,renta_diferencial_precios,17956.759554696848,9.43,25.48181551080215,0.9155746009118979
2016.0,Millones de USD,Propia,retenciones,,14.77744618867244,36.58219323265958,0.927178232149244
2016.0,Millones de USD,Propia,regalias_total,4270.464017200288,14.77744618867244,36.58219323265958,0.927178232149244
2016.0,Millones de USD,Propia,renta_empresas,-946.3639970736292,14.77744618867244,36.58219323265958,0.927178232149244
2016.0,Millones de USD,Propia,renta_total,13117.398419248451,14.77744618867244,36.58219323265958,0.927178232149244
2016.0,Millones de USD,Propia,subsidios,654.9882400692431,14.77744618867244,36.58219323265958,0.927178232149244
2016.0,Millones de USD,Propia,renta_sobrevaluacion,697.9134746695322,14.77744618867244,36.58219323265958,0.927178232149244
2016.0,Millones de USD,Propia,renta_diferencial_precios,9750.373164521505,14.77744618867244,36.58219323265958,0.927178232149244
2017.0,Millones de USD,Propia,retenciones,,16.55671666666666,47.31066691847749,0.9469405257561403
2017.0,Millones de USD,Propia,regalias_total,4554.419576210835,16.55671666666666,47.31066691847749,0.9469405257561403
2017.0,Millones de USD,Propia,renta_empresas,2535.7496989216374,16.55671666666666,47.31066691847749,0.9469405257561403
2017.0,Millones de USD,Propia,renta_total,18640.661682123136,16.55671666666666,47.31066691847749,0.9469405257561403
2017.0,Millones de USD,Propia,subsidios,475.8989382436748,16.55671666666666,47.31066691847749,0.9469405257561403
2017.0,Millones de USD,Propia,renta_sobrevaluacion,395.374308608401,16.55671666666666,47.31066691847749,0.9469405257561403
2017.0,Millones de USD,Propia,renta_diferencial_precios,11631.017036625939,16.55671666666666,47.31066691847749,0.9469405257561403
2018.0,Millones de USD,Propia,retenciones,,28.11243034511785,63.43351939285051,0.9700364005821775
2018.0,Millones de USD,Propia,regalias_total,10130.331305860915,28.11243034511785,63.43351939285051,0.9700364005821775
2018.0,Millones de USD,Propia,renta_empresas,3406.41709528201,28.11243034511785,63.43351939285051,0.9700364005821775
2018.0,Millones de USD,Propia,renta_total,26482.443136332367,28.11243034511785,63.43351939285051,0.9700364005821775
2018.0,Millones de USD,Propia,subsidios,472.68178119252457,28.11243034511785,63.43351939285051,0.9700364005821775
2018.0,Millones de USD,Propia,renta_sobrevaluacion,824.0429271276627,28.11243034511785,63.43351939285051,0.9700364005821775
2018.0,Millones de USD,Propia,renta_diferencial_precios,12594.333589254302,28.11243034511785,63.43351939285051,0.9700364005821775
2019.0,Millones de USD,Propia,retenciones,,48.25485833333334,96.3767044113364,0.9876256692514397
2019.0,Millones de USD,Propia,regalias_total,15579.81479896021,48.25485833333334,96.3767044113364,0.9876256692514397
2019.0,Millones de USD,Propia,renta_empresas,,48.25485833333334,96.3767044113364,0.9876256692514397
2019.0,Millones de USD,Propia,renta_total,29456.688608382374,48.25485833333334,96.3767044113364,0.9876256692514397
2019.0,Millones de USD,Propia,subsidios,67.59715615961352,48.25485833333334,96.3767044113364,0.9876256692514397
2019.0,Millones de USD,Propia,renta_sobrevaluacion,661.4974254964244,48.25485833333334,96.3767044113364,0.9876256692514397
2019.0,Millones de USD,Propia,renta_diferencial_precios,13282.97354008535,48.25485833333334,96.3767044113364,0.9876256692514397
2020.0,Millones de USD,Propia,retenciones,,70.63476524170274,155.1537195126539,1.0
2020.0,Millones de USD,Propia,regalias_total,13550.816781226991,70.63476524170274,155.1537195126539,1.0
2020.0,Millones de USD,Propia,renta_empresas,,70.63476524170274,155.1537195126539,1.0
2020.0,Millones de USD,Propia,renta_total,19351.156157383295,70.63476524170274,155.1537195126539,1.0
2020.0,Millones de USD,Propia,subsidios,,70.63476524170274,155.1537195126539,1.0
2020.0,Millones de USD,Propia,renta_sobrevaluacion,269.2131655449186,70.63476524170274,155.1537195126539,1.0
2020.0,Millones de USD,Propia,renta_diferencial_precios,5531.1262106113845,70.63476524170274,155.1537195126539,1.0
2021.0,Millones de USD,Propia,retenciones,,95.09325,183.2544403613368,1.0468124299601869
2021.0,Millones de USD,Propia,regalias_total,26718.82876687561,95.09325,183.2544403613368,1.0468124299601869
2021.0,Millones de USD,Propia,renta_empresas,,95.09325,183.2544403613368,1.0468124299601869
2021.0,Millones de USD,Propia,renta_total,34216.4661564616,95.09325,183.2544403613368,1.0468124299601869
2021.0,Millones de USD,Propia,subsidios,,95.09325,183.2544403613368,1.0468124299601869
2021.0,Millones de USD,Propia,renta_sobrevaluacion,0.0,95.09325,183.2544403613368,1.0468124299601869
2021.0,Millones de USD,Propia,renta_diferencial_precios,7497.637389585986,95.09325,183.2544403613368,1.0468124299601869
2022.0,Millones de USD,Propia,retenciones,,130.811639,321.6995633231077,1.1304613348039079
2022.0,Millones de USD,Propia,regalias_total,33552.51855270035,130.811639,321.6995633231077,1.1304613348039079
2022.0,Millones de USD,Propia,renta_empresas,,130.811639,321.6995633231077,1.1304613348039079
2022.0,Millones de USD,Propia,renta_total,43865.483054738375,130.811639,321.6995633231077,1.1304613348039079
2022.0,Millones de USD,Propia,subsidios,,130.811639,321.6995633231077,1.1304613348039079
2022.0,Millones de USD,Propia,renta_sobrevaluacion,0.0,130.811639,321.6995633231077,1.1304613348039079
2022.0,Millones de USD,Propia,renta_diferencial_precios,10312.964502038032,130.811639,321.6995633231077,1.1304613348039079
2023.0,Millones de USD,Propia,retenciones,,295.294897119341,694.730244073937,1.1771150534612425
2023.0,Millones de USD,Propia,regalias_total,77659.29753109458,295.294897119341,694.730244073937,1.1771150534612425
2023.0,Millones de USD,Propia,renta_empresas,,295.294897119341,694.730244073937,1.1771150534612425
2023.0,Millones de USD,Propia,renta_total,87803.8129910349,295.294897119341,694.730244073937,1.1771150534612425
2023.0,Millones de USD,Propia,subsidios,,295.294897119341,694.730244073937,1.1771150534612425
2023.0,Millones de USD,Propia,renta_sobrevaluacion,0.0,295.294897119341,694.730244073937,1.1771150534612425
2023.0,Millones de USD,Propia,renta_diferencial_precios,10144.515459940316,295.294897119341,694.730244073937,1.1771150534612425
2024.0,Millones de USD,Propia,retenciones,,959.272352941177,2393.116154794713,1.2118647805454068
2024.0,Millones de USD,Propia,regalias_total,204213.1092631811,959.272352941177,2393.116154794713,1.2118647805454068
2024.0,Millones de USD,Propia,renta_empresas,,959.272352941177,2393.116154794713,1.2118647805454068
2024.0,Millones de USD,Propia,renta_total,215479.44834193154,959.272352941177,2393.116154794713,1.2118647805454068
2024.0,Millones de USD,Propia,subsidios,,959.272352941177,2393.116154794713,1.2118647805454068
2024.0,Millones de USD,Propia,renta_sobrevaluacion,0.0,959.272352941177,2393.116154794713,1.2118647805454068
2024.0,Millones de USD,Propia,renta_diferencial_precios,11266.339078750418,959.272352941177,2393.116154794713,1.2118647805454068
2025.0,Millones de USD,Propia,retenciones,,1122.168145,2613.39,1.2437889020850768
2025.0,Millones de USD,Propia,regalias_total,,1122.168145,2613.39,1.2437889020850768
2025.0,Millones de USD,Propia,renta_empresas,,1122.168145,2613.39,1.2437889020850768
2025.0,Millones de USD,Propia,renta_total,,1122.168145,2613.39,1.2437889020850768
2025.0,Millones de USD,Propia,subsidios,,1122.168145,2613.39,1.2437889020850768
2025.0,Millones de USD,Propia,renta_sobrevaluacion,0.0,1122.168145,2613.39,1.2437889020850768
2025.0,Millones de USD,Propia,renta_diferencial_precios,0.0,1122.168145,2613.39,1.2437889020850768
2010.0,Millones de USD,Ramon,regalias,1061.8659176379483,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Ramon,renta_consumidores,36.93184723472694,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Ramon,renta_empresas,4141.427698067096,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Ramon,renta_estado_total,2342.4310285255847,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Ramon,renta_refinadoras,2414.125805376034,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Ramon,renta_sobrevaluacion,68.07991415210675,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Ramon,renta_total,8934.735636068524,3.89,7.66405578636219,0.8424621306139295
2010.0,Millones de USD,Ramon,retenciones,1641.1476650472462,3.89,7.66405578636219,0.8424621306139295
2011.0,Millones de USD,Ramon,regalias,989.30259981103,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Ramon,renta_consumidores,933.2790558675765,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Ramon,renta_empresas,1534.333857586578,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Ramon,renta_estado_total,3143.4001334969903,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Ramon,renta_refinadoras,2891.3714951497154,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Ramon,renta_sobrevaluacion,24.223611456691017,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Ramon,renta_total,8502.487621298547,4.11,9.17750726520705,0.8689125120844331
2011.0,Millones de USD,Ramon,retenciones,2193.0099308131976,4.11,9.17750726520705,0.8689125120844331
2012.0,Millones de USD,Ramon,regalias,895.5301782024881,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Ramon,renta_consumidores,104.99319330649858,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Ramon,renta_empresas,1106.616412932314,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Ramon,renta_estado_total,2931.5182498550976,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Ramon,renta_refinadoras,2527.95859468024,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Ramon,renta_sobrevaluacion,75.72031265859489,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Ramon,renta_total,6670.578828566383,4.552518519,12.13401732884997,0.8869267278526103
2012.0,Millones de USD,Ramon,retenciones,1960.6907775004877,4.552518519,12.13401732884997,0.8869267278526103
2013.0,Millones de USD,Ramon,regalias,831.4109820236733,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Ramon,renta_consumidores,35.63718403196345,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Ramon,renta_empresas,3300.241644667065,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Ramon,renta_estado_total,490.7819807862095,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Ramon,renta_refinadoras,2347.8615362234746,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Ramon,renta_sobrevaluacion,46.0365007102642,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Ramon,renta_total,6548.692226035084,5.49,14.84157193157559,0.8999288213609317
2013.0,Millones de USD,Ramon,retenciones,790.4302755878398,5.49,14.84157193157559,0.8999288213609317
2014.0,Millones de USD,Ramon,regalias,885.6239766248718,8.1236,21.34231847897062,0.914466841088135
2014.0,Millones de USD,Ramon,renta_consumidores,22.892944829801174,8.1236,21.34231847897062,0.914466841088135
2014.0,Millones de USD,Ramon,renta_empresas,3594.1923382787836,8.1236,21.34231847897062,0.914466841088135
2014.0,Millones de USD,Ramon,renta_estado_total,192.71697193087167,8.1236,21.34231847897062,0.914466841088135
2014.0,Millones de USD,Ramon,renta_refinadoras,1316.552445393838,8.1236,21.34231847897062,0.914466841088135
2014.0,Millones de USD,Ramon,renta_sobrevaluacion,94.06919148245572,8.1236,21.34231847897062,0.914466841088135
2014.0,Millones de USD,Ramon,renta_total,6172.770396835479,8.1236,21.34231847897062,0.914466841088135
2014.0,Millones de USD,Ramon,retenciones,543.6033808676424,8.1236,21.34231847897062,0.914466841088135
2015.0,Millones de USD,Ramon,regalias,825.5619240117321,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Ramon,renta_consumidores,0.0,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Ramon,renta_empresas,1652.3364236768477,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Ramon,renta_estado_total,58.20363136239386,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Ramon,renta_refinadoras,0.0,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Ramon,renta_sobrevaluacion,51.332369326555686,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Ramon,renta_total,2377.8608562844656,9.43,25.48181551080215,0.9155746009118979
2015.0,Millones de USD,Ramon,retenciones,0.0,9.43,25.48181551080215,0.9155746009118979
1999.0,Millones de USD,Scheimberg,impuesto_ganancias,259.43675104667733,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Scheimberg,ingresos_brutos_sellos,103.67884940227441,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Scheimberg,regalias,536.9254435147061,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Scheimberg,retenciones,,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Scheimberg,renta_empresas,483.1689984856377,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Scheimberg,renta_estado_total,900.0410439636577,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Scheimberg,subsidio_consumo_total,,1.0,1.945408423379476,0.6435373111601088
1999.0,Millones de USD,Scheimberg,renta_total,1383.449669990287,1.0,1.945408423379476,0.6435373111601088
2003.0,Millones de USD,Scheimberg,impuesto_ganancias,1024.8240380731997,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Scheimberg,ingresos_brutos_sellos,179.25774794193765,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Scheimberg,regalias,985.7446962389124,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Scheimberg,retenciones,427.7977508762255,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Scheimberg,renta_empresas,1354.7505169219621,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Scheimberg,renta_estado_total,2617.624233130275,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Scheimberg,subsidio_consumo_total,2054.1439296317603,2.93,3.575691739551415,0.710820601821671
2003.0,Millones de USD,Scheimberg,renta_total,6026.749236272991,2.93,3.575691739551415,0.710820601821671
2006.0,Millones de USD,Scheimberg,impuesto_ganancias,984.8591686516957,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Scheimberg,ingresos_brutos_sellos,241.89859985776943,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Scheimberg,regalias,1343.0072145949596,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Scheimberg,retenciones,863.04663026178,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Scheimberg,renta_empresas,2693.303998416402,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Scheimberg,renta_estado_total,3432.811613366205,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Scheimberg,subsidio_consumo_total,5710.32241971939,3.07775,4.120995359841515,0.7786511728378964
2006.0,Millones de USD,Scheimberg,renta_total,11836.917608424794,3.07775,4.120995359841515,0.7786511728378964
