anio,fuente,variable,unidad,valor
1934.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1935.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1936.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1937.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1938.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1939.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1940.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1941.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1942.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1943.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1944.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1945.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1946.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1947.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1948.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1949.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1950.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1951.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1952.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1953.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1954.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1955.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1956.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1957.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1958.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1959.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1960.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1961.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1962.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1963.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1964.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1965.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1966.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1967.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1968.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1969.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1970.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1971.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,6.135280838568708e-10
1972.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,8.332722872616769e-10
1973.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1974.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,3.6286478387464522e-09
1975.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,6.369182741068781e-09
1976.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,4.7864508777599295e-08
1977.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,1.2869428928393383e-07
1978.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,4.6076777816061656e-07
1979.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1980.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1981.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1982.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1983.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1984.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,0.0005707091869276849
1985.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,0.005292423860844895
1986.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,0.008610096547215658
1987.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,0.01594789463908488
1988.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,0.09526743786280716
1989.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1990.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1991.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1992.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1993.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,154.1805462128037
1993.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,154.1805462128037
1994.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,165.89241971187855
1994.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,165.89241971187855
1995.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,194.91814010030706
1995.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,194.91814010030706
1996.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,260.1911368288103
1996.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,260.1911368288103
1997.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,264.0332421937287
1997.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,264.0332421937287
1998.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,197.08013790150832
1998.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,197.08013790150832
1999.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,237.95058379147653
1999.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,237.95058379147653
2000.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,354.2838224812647
2000.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,354.2838224812647
2001.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,319.2674783196021
2001.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,319.2674783196021
2002.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,779.0070639874866
2002.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,779.0070639874866
2003.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,862.7203113746825
2003.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,862.7203113746825
2004.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,982.5501371896822
2004.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,982.5501371896822
2005.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,1184.2492735960404
2005.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,1184.2492735960404
2006.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,1419.0030245873704
2006.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,1419.0030245873704
2007.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,1467.8961115688728
2007.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,1467.8961115688728
2008.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,1673.632439506997
2008.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,1673.632439506997
2009.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,1830.2041809173845
2009.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,1830.2041809173845
2010.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,2188.5836271541657
2011.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,2532.601792255616
2012.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,3065.8619139444463
2013.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,3522.5223679687647
2014.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,5456.87121946444
2015.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,5839.395766974339
2016.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,8489.684229876024
2017.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,9117.836316822772
2018.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,18809.418736605752
2019.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,27330.124149294865
2020.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,27364.59731006136
2021.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,46448.05421212029
2022.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,91456.79997470081
2023.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,216900.56742499082
2024.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,787895.2029966724
2025.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,965987.684581243
2026.0,Criterio CCNN,ms_extr,Millones de pesos corrientes,
1960.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1961.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1962.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1963.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1964.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1965.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1966.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1967.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1968.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1969.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1970.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1971.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,7.924692934884937e-10
1972.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,1.0763039511062586e-09
1973.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1974.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,4.686976953056307e-09
1975.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,8.226814517086362e-09
1976.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,6.182464087985715e-08
1977.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,1.6622918361571712e-07
1978.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,5.9515501446286e-07
1979.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1980.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1981.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1982.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1983.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1984.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,0.0007371618643906844
1985.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,0.006836008828609435
1986.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,0.011121311814687026
1987.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,0.020599247418008795
1988.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,0.12305307802863387
1989.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1990.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1991.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1992.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1993.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,199.14874598541536
1993.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,199.14874598541536
1994.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,214.2764970394383
1994.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,214.2764970394383
1995.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,251.7678405238526
1995.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,251.7678405238526
1996.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,336.07831784730143
1996.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,336.07831784730143
1997.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,341.04100921247056
1997.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,341.04100921247056
1998.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,254.56040522483764
1998.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,254.56040522483764
1999.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,307.35109929604613
1999.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,307.35109929604613
2000.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,457.61401618516385
2000.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,457.61401618516385
2001.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,412.38482741861304
2001.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,412.38482741861304
2002.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,1006.2117674220885
2002.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,1006.2117674220885
2003.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,1114.3407671502166
2003.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,1114.3407671502166
2004.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,752.4348447873757
2004.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,752.4348447873757
2005.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,980.624452718001
2005.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,980.624452718001
2006.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,1287.38672443017
2006.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,1287.38672443017
2007.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,1774.418848045038
2007.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,1774.418848045038
2008.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,2474.292500529876
2008.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,2474.292500529876
2009.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,2992.411358056097
2009.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,2992.411358056097
2010.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,3726.315061388917
2011.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,5101.865425166738
2012.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,6378.761662060359
2013.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,8248.9245964125
2014.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,11626.309569411484
2015.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,15802.205523114788
2016.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,19526.242657351293
2017.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,24621.064844301618
2018.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,36226.18038688063
2019.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,59657.97623484026
2020.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,79004.51699928124
2021.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,110127.61276298437
2022.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,208809.2013044375
2023.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,546942.5919945
2024.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,1857970.224030375
2025.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,1657813.616328526
2026.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
2027.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
2028.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
2029.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
2030.0,Empalme CCNN,ms_extr,Millones de pesos corrientes,
1922.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1923.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1924.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1925.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1926.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1927.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1928.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1929.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1930.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1931.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1932.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1933.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1934.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1935.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1936.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1937.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1938.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1939.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1940.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1941.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1942.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1943.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1944.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1945.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1946.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1947.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1948.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1949.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1950.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1951.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1952.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1953.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1954.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1955.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1956.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1957.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1958.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1959.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1960.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1961.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1962.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1963.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1964.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1965.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1966.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1967.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1968.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1969.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1970.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1971.0,Criterio propio,ms_extr,Millones de pesos corrientes,7.924692934884937e-10
1972.0,Criterio propio,ms_extr,Millones de pesos corrientes,1.0763039511062586e-09
1973.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1974.0,Criterio propio,ms_extr,Millones de pesos corrientes,4.686976953056307e-09
1975.0,Criterio propio,ms_extr,Millones de pesos corrientes,8.226814517086362e-09
1976.0,Criterio propio,ms_extr,Millones de pesos corrientes,6.182464087985715e-08
1977.0,Criterio propio,ms_extr,Millones de pesos corrientes,1.6622918361571712e-07
1978.0,Criterio propio,ms_extr,Millones de pesos corrientes,5.9515501446286e-07
1979.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1980.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1981.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1982.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1983.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1984.0,Criterio propio,ms_extr,Millones de pesos corrientes,0.0007371618643906844
1985.0,Criterio propio,ms_extr,Millones de pesos corrientes,0.006836008828609435
1986.0,Criterio propio,ms_extr,Millones de pesos corrientes,0.011121311814687026
1987.0,Criterio propio,ms_extr,Millones de pesos corrientes,0.020599247418008795
1988.0,Criterio propio,ms_extr,Millones de pesos corrientes,0.12305307802863387
1989.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1990.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1991.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1992.0,Criterio propio,ms_extr,Millones de pesos corrientes,
1993.0,Criterio propio,ms_extr,Millones de pesos corrientes,199.14874598541536
1993.0,Criterio propio,ms_extr,Millones de pesos corrientes,199.14874598541536
1994.0,Criterio propio,ms_extr,Millones de pesos corrientes,214.2764970394383
1994.0,Criterio propio,ms_extr,Millones de pesos corrientes,214.2764970394383
1995.0,Criterio propio,ms_extr,Millones de pesos corrientes,251.7678405238526
1995.0,Criterio propio,ms_extr,Millones de pesos corrientes,251.7678405238526
1996.0,Criterio propio,ms_extr,Millones de pesos corrientes,336.07831784730143
1996.0,Criterio propio,ms_extr,Millones de pesos corrientes,336.07831784730143
1997.0,Criterio propio,ms_extr,Millones de pesos corrientes,341.04100921247056
1997.0,Criterio propio,ms_extr,Millones de pesos corrientes,341.04100921247056
1998.0,Criterio propio,ms_extr,Millones de pesos corrientes,254.56040522483764
1998.0,Criterio propio,ms_extr,Millones de pesos corrientes,254.56040522483764
1999.0,Criterio propio,ms_extr,Millones de pesos corrientes,307.35109929604613
1999.0,Criterio propio,ms_extr,Millones de pesos corrientes,307.35109929604613
2000.0,Criterio propio,ms_extr,Millones de pesos corrientes,457.61401618516385
2000.0,Criterio propio,ms_extr,Millones de pesos corrientes,457.61401618516385
2001.0,Criterio propio,ms_extr,Millones de pesos corrientes,412.38482741861304
2001.0,Criterio propio,ms_extr,Millones de pesos corrientes,412.38482741861304
2002.0,Criterio propio,ms_extr,Millones de pesos corrientes,1006.2117674220885
2002.0,Criterio propio,ms_extr,Millones de pesos corrientes,1006.2117674220885
2003.0,Criterio propio,ms_extr,Millones de pesos corrientes,1114.3407671502166
2003.0,Criterio propio,ms_extr,Millones de pesos corrientes,1114.3407671502166
2004.0,Criterio propio,ms_extr,Millones de pesos corrientes,752.4348447873757
2004.0,Criterio propio,ms_extr,Millones de pesos corrientes,752.4348447873757
2005.0,Criterio propio,ms_extr,Millones de pesos corrientes,980.624452718001
2005.0,Criterio propio,ms_extr,Millones de pesos corrientes,980.624452718001
2006.0,Criterio propio,ms_extr,Millones de pesos corrientes,1287.38672443017
2006.0,Criterio propio,ms_extr,Millones de pesos corrientes,1287.38672443017
2007.0,Criterio propio,ms_extr,Millones de pesos corrientes,1774.418848045038
2007.0,Criterio propio,ms_extr,Millones de pesos corrientes,1774.418848045038
2008.0,Criterio propio,ms_extr,Millones de pesos corrientes,2474.292500529876
2008.0,Criterio propio,ms_extr,Millones de pesos corrientes,2474.292500529876
2009.0,Criterio propio,ms_extr,Millones de pesos corrientes,2992.411358056097
2009.0,Criterio propio,ms_extr,Millones de pesos corrientes,2992.411358056097
2010.0,Criterio propio,ms_extr,Millones de pesos corrientes,3726.315061388917
2011.0,Criterio propio,ms_extr,Millones de pesos corrientes,5101.865425166738
2012.0,Criterio propio,ms_extr,Millones de pesos corrientes,6378.761662060359
2013.0,Criterio propio,ms_extr,Millones de pesos corrientes,8248.9245964125
2014.0,Criterio propio,ms_extr,Millones de pesos corrientes,11626.309569411484
2015.0,Criterio propio,ms_extr,Millones de pesos corrientes,15802.205523114788
2016.0,Criterio propio,ms_extr,Millones de pesos corrientes,19526.242657351293
2017.0,Criterio propio,ms_extr,Millones de pesos corrientes,24621.064844301618
2018.0,Criterio propio,ms_extr,Millones de pesos corrientes,36226.18038688063
2019.0,Criterio propio,ms_extr,Millones de pesos corrientes,59657.97623484026
2020.0,Criterio propio,ms_extr,Millones de pesos corrientes,79004.51699928124
2021.0,Criterio propio,ms_extr,Millones de pesos corrientes,110127.61276298437
2022.0,Criterio propio,ms_extr,Millones de pesos corrientes,208809.2013044375
2023.0,Criterio propio,ms_extr,Millones de pesos corrientes,546942.5919945
2024.0,Criterio propio,ms_extr,Millones de pesos corrientes,1857970.224030375
2025.0,Criterio propio,ms_extr,Millones de pesos corrientes,1657813.616328526
2026.0,Criterio propio,ms_extr,Millones de pesos corrientes,
2004.0,CCNN oficial,va_tot,Millones de pesos corrientes,21354.52267085049
2005.0,CCNN oficial,va_tot,Millones de pesos corrientes,24670.581073185316
2006.0,CCNN oficial,va_tot,Millones de pesos corrientes,33176.34023475756
2007.0,CCNN oficial,va_tot,Millones de pesos corrientes,31384.63389858879
2008.0,CCNN oficial,va_tot,Millones de pesos corrientes,34660.546004573735
2009.0,CCNN oficial,va_tot,Millones de pesos corrientes,40186.0157968639
2010.0,CCNN oficial,va_tot,Millones de pesos corrientes,48032.687953100314
2011.0,CCNN oficial,va_tot,Millones de pesos corrientes,53253.81876628205
2012.0,CCNN oficial,va_tot,Millones de pesos corrientes,62922.23932130194
2013.0,CCNN oficial,va_tot,Millones de pesos corrientes,75031.82865691246
2014.0,CCNN oficial,va_tot,Millones de pesos corrientes,137570.0423450079
2015.0,CCNN oficial,va_tot,Millones de pesos corrientes,152122.54705743183
2016.0,CCNN oficial,va_tot,Millones de pesos corrientes,213682.9927295787
2017.0,CCNN oficial,va_tot,Millones de pesos corrientes,248728.36355433357
2018.0,CCNN oficial,va_tot,Millones de pesos corrientes,472725.3868184213
2019.0,CCNN oficial,va_tot,Millones de pesos corrientes,688535.6934705559
2020.0,CCNN oficial,va_tot,Millones de pesos corrientes,638666.5860085045
2021.0,CCNN oficial,va_tot,Millones de pesos corrientes,1188948.0647948002
2022.0,CCNN oficial,va_tot,Millones de pesos corrientes,1908828.5761123612
2023.0,CCNN oficial,va_tot,Millones de pesos corrientes,5519590.839847105
2024.0,CCNN oficial,va_tot,Millones de pesos corrientes,18216895.261950705
2025.0,CCNN oficial,va_tot,Millones de pesos corrientes,24441835.15695975
1922.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1923.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1924.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1925.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1926.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1927.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1928.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1929.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1930.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1931.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1932.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1933.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1934.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1935.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1936.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1937.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1938.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1939.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1940.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1941.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1942.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1943.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1944.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1945.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1946.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1947.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1948.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1949.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1950.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1951.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1952.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1953.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1954.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1955.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1956.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1957.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1958.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1959.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1960.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1961.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1962.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1963.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1964.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
1965.0,Criterio CCNN,va_tot,Millones de pesos corrientes,
